0,0,0,0,0,0,0,0,0,0,0,0,0,144384,0,0,0,0,0,0,0,0,0,0,0,0,0,86349,0,0,0,0,125830,0,0,0,0,0,930029,0,359001
0,0,0,0,0,0,0,0,0,0,0,0,0,125948,0,0,0,0,0,0,0,0,0,0,0,0,0,78721,0,0,0,0,90972,0,0,0,0,0,753298,0,467891
0,0,0,0,0,0,0,0,0,0,0,0,0,141501,0,0,0,0,0,0,0,0,0,0,0,0,0,84040,0,0,0,0,93793,0,0,0,0,0,698560,0,572188
0,0,0,0,0,0,0,0,0,0,0,0,0,123569,0,0,0,0,0,0,0,0,0,0,0,0,0,78281,0,0,0,0,90745,0,0,0,0,0,691636,0,610769
0,0,0,0,0,0,0,0,0,0,0,0,0,121141,0,0,0,0,0,0,0,0,0,0,0,0,0,67164,0,0,0,0,75456,0,0,0,0,0,570134,0,523683
0,0,0,0,0,0,0,0,0,0,0,0,0,135407,0,0,0,0,0,0,0,0,0,0,0,0,0,80293,0,0,0,0,91374,0,0,0,0,0,633897,0,651502
0,0,0,0,0,0,0,0,0,0,0,0,0,93793,0,0,0,0,0,0,0,0,0,0,0,0,0,54390,0,0,0,0,57145,0,0,0,0,0,413730,0,402381
0,0,0,0,0,0,0,0,0,0,0,0,0,28163,0,0,0,0,0,0,0,0,0,0,0,0,0,22610,0,0,0,0,21146,0,0,0,0,0,167912,0,154873
0,0,0,0,0,0,0,0,0,0,0,0,0,1014,0,0,0,0,0,0,0,0,0,0,0,0,0,2670,0,0,0,0,1310,0,0,0,0,0,11496,0,4933
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
