0,0,0,0,0,0,0,0,0,0,0,6596238,0,0,0,0,0,0,0,0,0,0,0,0,0,7122234,0,0,0,0,0,0,0,0,0,0,0,271786379,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,3029985,0,0,0,0,0,0,0,0,0,0,0,0,0,6937392,0,0,0,0,0,0,0,0,0,0,0,275537474,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1913848,0,0,0,0,0,0,0,0,0,0,0,0,0,5268860,0,0,0,0,0,0,0,0,0,0,0,278322143,0,0,0,0,0,0,0
0,0,40,0,0,0,0,0,0,0,0,3855992,0,0,0,0,0,0,0,0,0,0,0,0,0,10145553,0,0,0,0,0,0,0,0,0,0,0,271503266,0,0,0,0,0,0,0
0,0,6055,0,0,0,0,0,0,0,0,2728782,0,0,0,0,0,0,0,0,0,0,0,0,0,6910137,0,0,0,0,0,0,0,0,0,0,0,275859877,0,0,0,0,0,0,0
0,0,153,0,0,0,0,0,0,0,0,3158689,0,0,0,0,0,0,0,0,0,0,0,0,0,7787556,0,0,0,0,0,0,0,0,0,0,0,274558453,0,0,0,0,0,0,0
0,0,240,0,0,0,0,0,0,0,0,3166337,0,0,0,0,0,0,0,0,0,0,0,0,0,8166222,0,0,0,0,0,0,0,0,0,0,0,274172052,0,0,0,0,0,0,0
0,0,316,0,0,0,0,0,0,0,0,3399034,0,0,0,0,0,0,0,0,0,0,0,0,0,8445825,0,0,0,0,0,0,0,0,0,0,0,273659676,0,0,0,0,0,0,0
0,0,2857,0,0,0,0,0,0,0,0,3490703,0,0,0,0,0,0,0,0,0,0,0,0,0,8676001,0,0,0,0,0,0,0,0,0,0,0,273335290,0,0,0,0,0,0,0
0,0,5053,0,0,0,0,0,0,0,0,3518989,0,0,0,0,0,0,0,0,0,0,0,0,0,8757709,0,0,0,0,0,0,0,0,0,0,0,273223100,0,0,0,0,0,0,0
0,0,4045,0,0,0,0,0,0,0,0,3573800,0,0,0,0,0,0,0,0,0,0,0,0,0,8645308,0,0,0,0,0,0,0,0,0,0,0,273281698,0,0,0,0,0,0,0
0,0,5481,0,0,0,0,0,0,0,0,3599368,0,0,0,0,0,0,0,0,0,0,0,0,0,8608060,0,0,0,0,0,0,0,0,0,0,0,273291942,0,0,0,0,0,0,0
0,0,2413,0,0,0,0,0,0,0,0,3725287,0,0,0,0,0,0,0,0,0,0,0,0,0,8772894,0,0,0,0,0,0,0,0,0,0,0,273004257,0,0,0,0,0,0,0
0,0,3653,0,0,0,0,0,0,0,0,3837844,0,0,0,0,0,0,0,0,0,0,0,0,0,8814465,0,0,0,0,0,0,0,0,0,0,0,272848889,0,0,0,0,0,0,0
0,0,3556,0,0,0,0,0,0,0,0,4007395,0,0,0,0,0,0,0,0,0,0,0,0,0,8911863,0,0,0,0,0,0,0,0,0,0,0,272582037,0,0,0,0,0,0,0
0,0,5370,0,0,0,0,0,0,0,0,4311052,0,0,0,0,0,0,0,0,0,0,0,0,0,9238265,0,0,0,0,0,0,0,0,0,0,0,271950164,0,0,0,0,0,0,0
0,0,5926,0,0,0,0,0,0,0,0,4135400,0,0,0,0,0,0,0,0,0,0,0,0,0,9252645,0,0,0,0,0,0,0,0,0,0,0,272110880,0,0,0,0,0,0,0
0,0,7600,0,0,0,0,0,0,0,0,4322230,0,0,0,0,0,0,0,0,0,0,0,0,0,9280483,0,0,0,0,0,0,0,0,0,0,0,271894538,0,0,0,0,0,0,0
0,0,8716,0,0,0,0,0,0,0,0,4076459,0,0,0,0,0,0,0,0,0,0,0,0,0,9303597,0,0,0,0,0,0,0,0,0,0,0,272116079,0,0,0,0,0,0,0
0,0,13085,0,0,0,0,0,0,0,0,4190173,0,0,0,0,0,0,0,0,0,0,0,0,0,9385532,0,0,0,0,0,0,0,0,0,0,0,271916061,0,0,0,0,0,0,0
0,0,15704,0,0,0,0,0,0,0,0,4078520,0,0,0,0,0,0,0,0,0,0,0,0,0,9249725,0,0,0,0,0,0,0,0,0,0,0,272160902,0,0,0,0,0,0,0
0,0,19899,0,0,0,0,0,0,0,0,4258569,0,0,0,0,0,0,0,0,0,0,0,0,0,9302059,0,0,0,0,0,0,0,0,0,0,0,271924324,0,0,0,0,0,0,0
0,0,16363,0,0,0,0,0,0,0,0,4065112,0,0,0,0,0,0,0,0,0,0,0,0,0,9164717,0,0,0,0,0,0,0,0,0,0,0,272258659,0,0,0,0,0,0,0
0,0,24218,0,0,0,0,0,0,0,0,4417903,0,0,0,0,0,0,0,0,0,0,0,0,0,9548085,0,0,0,0,0,0,0,0,0,0,0,271514645,0,0,0,0,0,0,0
0,0,19676,0,0,0,0,0,0,0,0,4223425,0,0,0,0,0,0,0,0,0,0,0,0,0,9308004,0,0,0,0,0,0,0,0,0,0,0,271953746,0,0,0,0,0,0,0
0,0,22357,0,0,0,0,0,0,0,0,4564288,0,0,0,0,0,0,0,0,0,0,0,0,0,9573590,0,0,0,0,0,0,0,0,0,0,0,271344616,0,0,0,0,0,0,0
0,0,29075,0,0,0,0,0,0,0,0,4342237,0,0,0,0,0,0,0,0,0,0,0,0,0,9457662,0,0,0,0,0,0,0,0,0,0,0,271675877,0,0,0,0,0,0,0
0,0,25598,0,0,0,0,0,0,0,0,4687061,0,0,0,0,0,0,0,0,0,0,0,0,0,9742973,0,0,0,0,0,0,0,0,0,0,0,271049219,0,0,0,0,0,0,0
0,0,27462,0,0,0,0,0,0,0,0,4468616,0,0,0,0,0,0,0,0,0,0,0,0,0,9657924,0,0,0,0,0,0,0,0,0,0,0,271350849,0,0,0,0,0,0,0
0,0,28433,0,0,0,0,0,0,0,0,4753564,0,0,0,0,0,0,0,0,0,0,0,0,0,9822022,0,0,0,0,0,0,0,0,0,0,0,270900832,0,0,0,0,0,0,0
0,0,21165,0,0,0,0,0,0,0,0,4603570,0,0,0,0,0,0,0,0,0,0,0,0,0,9863632,0,0,0,0,0,0,0,0,0,0,0,271016484,0,0,0,0,0,0,0
0,0,26711,0,0,0,0,0,0,0,0,4991758,0,0,0,0,0,0,0,0,0,0,0,0,0,10129366,0,0,0,0,0,0,0,0,0,0,0,270357016,0,0,0,0,0,0,0
0,0,22670,0,0,0,0,0,0,0,0,4770412,0,0,0,0,0,0,0,0,0,0,0,0,0,10096409,0,0,0,0,0,0,0,0,0,0,0,270615360,0,0,0,0,0,0,0
0,0,30069,0,0,0,0,0,0,0,0,5095797,0,0,0,0,0,0,0,0,0,0,0,0,0,10156198,0,0,0,0,0,0,0,0,0,0,0,270222787,0,0,0,0,0,0,0
0,0,22890,0,0,0,0,0,0,0,0,4845832,0,0,0,0,0,0,0,0,0,0,0,0,0,10103647,0,0,0,0,0,0,0,0,0,0,0,270532482,0,0,0,0,0,0,0
0,0,28230,0,0,0,0,0,0,0,0,5078223,0,0,0,0,0,0,0,0,0,0,0,0,0,10227695,0,0,0,0,0,0,0,0,0,0,0,270170703,0,0,0,0,0,0,0
