0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,2090,32,637,165,97,15,0,0,0,0,0,0,0,0,57,0,1701,1354,1346,702,1712,6178,87658,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,2179,8,616,185,131,22,0,0,0,0,0,0,0,0,13,0,980,1768,845,848,747,5871,89537,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1738,3,824,197,133,0,0,0,0,0,0,0,0,0,6,0,1178,1364,492,1210,876,6067,89696,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,1731,1,462,116,101,23,0,0,0,0,0,0,0,0,0,0,1069,1887,764,910,766,6223,89704,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,760,7,1579,78,209,45,0,0,0,0,0,0,0,0,17,0,1103,1784,730,1028,973,6562,88857,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161,1551,76,948,254,222,30,0,0,0,0,0,0,0,0,73,0,1193,1666,751,1174,1251,6623,71413,16416,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213,1213,44,1150,130,197,118,0,0,0,0,0,0,0,0,80,0,1338,1549,815,1143,1490,6807,49397,38118,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,494,1059,51,1105,143,132,48,0,0,0,0,0,0,0,0,106,0,1516,1507,917,1255,2000,6691,36657,50121,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,667,994,77,1048,159,146,68,0,0,0,0,0,0,0,1,150,0,1521,1358,874,1296,2005,6585,17956,68896,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,760,947,98,877,185,181,69,0,0,0,0,0,0,0,0,102,0,1618,1366,950,1214,1973,6578,17498,69384,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,813,958,106,847,212,211,68,0,0,0,0,0,0,0,0,130,0,1493,1468,1033,1231,1968,6610,17553,69092,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,855,1013,128,820,245,270,60,0,0,0,0,0,0,0,0,145,0,1500,1434,999,1301,2060,6530,17685,68754,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,841,972,155,882,228,265,91,0,0,0,0,0,0,0,1,138,0,1491,1506,975,1277,2031,6701,17244,68993,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,869,980,202,810,250,300,79,0,0,0,0,0,1,0,0,135,0,1557,1500,1004,1332,2008,6767,17860,68136,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,910,1005,222,828,251,250,83,0,0,0,0,0,0,0,1,162,1,1667,1487,973,1287,2112,6723,17870,67944,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,905,1002,251,743,198,265,77,0,0,0,0,0,0,0,0,151,1,1665,1474,1010,1293,2130,6535,18158,67909,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,861,966,323,773,189,284,69,0,0,0,0,0,0,0,0,124,0,1621,1516,963,1244,2007,6699,17423,68692,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,812,956,343,705,152,277,57,0,0,0,0,0,0,0,0,126,1,1605,1434,973,1287,2144,6488,17495,68887,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,834,936,435,660,156,260,53,0,0,0,0,0,0,0,2,103,0,1607,1338,983,1288,2163,6542,17786,68582,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,809,970,473,661,126,305,51,0,0,0,0,0,1,0,0,122,1,1653,1497,1033,1246,2012,6700,17576,68477,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,763,1118,527,515,105,342,53,0,0,1,0,0,0,0,0,115,3,1515,1435,982,1297,1952,6632,17398,68972,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,760,981,558,456,64,301,26,0,0,0,0,0,1,1,1,113,0,1618,1438,1026,1226,1968,6665,17490,68990,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,132,766,1010,660,451,59,335,24,0,0,0,0,0,1,0,3,137,0,1577,1462,1001,1251,2037,6557,17665,68673,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,147,658,961,767,353,29,284,15,0,0,0,0,0,0,0,2,114,2,1561,1468,934,1248,2010,6553,17255,69440,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,173,708,1123,826,327,14,369,15,0,0,0,0,1,0,0,5,147,2,1651,1459,1054,1227,1999,6654,18052,67996,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,223,704,1055,883,267,13,397,9,0,0,0,0,1,2,0,4,158,2,1622,1498,1048,1275,2156,6678,17798,68009,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,244,635,1062,961,232,8,361,9,0,0,0,0,0,0,0,7,129,4,1574,1433,975,1236,1985,6841,17684,68422,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,609,1025,922,193,3,354,4,0,0,0,0,0,2,0,3,143,4,1633,1445,919,1259,2205,6732,17486,68607,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,281,521,976,839,191,0,307,0,0,0,0,0,0,1,0,9,145,6,1542,1391,756,1172,2320,6740,17356,69248,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,311,523,1089,895,184,0,349,1,0,0,0,0,0,2,0,10,125,3,1571,1390,640,1156,2184,6567,17288,69513,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,316,511,1027,921,179,0,392,0,0,0,0,1,0,2,0,8,123,7,1543,1410,550,1168,2337,6580,17482,69245,0,0,0,0,0
