302579474,241757055,263489456,272939938,662366
278920112,194818691,322302986,285238089,148411
265122327,318903727,253504282,243872600,25353
213826600,292908356,276850003,297843192,138
303123943,227433502,289469015,261401761,68
246202375,291160353,261557305,282508256,0
350309894,305878435,221390344,203849616,0
349455348,304213060,182337327,245419397,3157
370151743,289235475,207476883,214563680,508
364032505,301135127,185162985,231097672,0
261878705,318221816,234768194,266559549,25
266478290,226931140,269406642,318612217,0
206506490,314174144,281735677,278998221,13757
345823768,269503755,172798535,293301139,1092
208014120,348114870,292936695,232362304,300
10861115,398477171,250116069,421973934,0
295808996,229254922,343737809,212618726,7836
240858570,350000213,208028995,282538706,1805
447925189,282340159,11594127,339464634,104180
378495871,116582157,59834002,526516259,0
282913184,187998578,86649236,523867285,6
325713900,208955349,137150090,409608940,10
332951540,191192738,163657819,393626123,69
343374085,186692794,164892541,386456303,12566
344273737,179226193,175815186,382112782,391
353309356,176440358,178467493,373129516,81566
348281537,185623705,180675576,366841968,5503
349520977,196713592,182763961,352393243,36516
353869554,197023020,186955448,343573224,7043
357405427,194078316,182538492,347359639,46415
355281877,193171396,180886682,352069035,19299
356450660,186964570,182798048,355164506,50505
354237811,186475725,182705901,357960842,48010
357315046,188274592,183698848,352060890,78913
350991761,181855228,192483557,356051709,46034
349240913,179008160,193172331,359883746,123139
342114539,192288970,188583392,358344862,96526
342346391,189561818,185417584,363911618,190878
349242095,195001865,183208315,353934117,41897
353944533,189970166,178520006,358845150,148434
356568371,188813182,183522578,352317171,206987
362332023,188935875,183783388,346301938,75065
360919493,191247456,182861879,346236758,162703
358544962,190811340,180808457,351010532,252998
356990180,191731744,183553317,349080399,72649
352225518,189233734,184477550,355297255,194232
357812657,186886922,181722586,354925068,81056
362193574,187386818,182631499,349020045,196353
361624711,181648843,179967519,358091847,95369
368661964,183047655,171411244,358094580,212846
360370685,191348383,174686887,354894585,127749
364182913,194221301,171146849,351716849,160377
365316054,196093571,174879411,344996283,142970
366784028,197170399,180552575,336707755,213532
369160167,192767284,183360959,336003874,136005
364794396,193662340,189316468,333424144,230941
364072768,194894753,188607504,333664307,188957
363525391,195309898,184329174,338068660,195166
366179361,192308548,180502980,342099109,338291
367192737,192507698,181436788,340127740,163326
370716927,188069108,181070117,341447197,124940
363897633,184174029,188921176,343973355,462096
363476828,182807567,191174149,343862457,107288
357180584,183501529,187404070,353143864,198242
356034942,184168908,186269011,354850879,104549
363056052,181673276,180760810,355574654,363497
355411686,188254260,176336923,361304456,120964
362029183,179587307,174181898,365444035,185866
358505048,180881883,182693398,359217349,130611
361104931,184748282,178415701,356939382,219993
367038836,182335529,183098529,348823500,131895
363587892,191264398,188412538,337945241,218220
362124032,192512142,181631835,345013865,146415
356408312,193927680,189447932,341478220,166145
352692133,190417580,193191786,344922894,203896
359268506,190934117,187896995,343137991,190680
359857344,186067013,192239697,343056789,207446
364067909,182834689,194806262,339555142,164287
365411270,179080189,191950457,344823754,162619
362715956,182765070,192979470,342738526,229267
363932997,181151747,193148618,343060216,134711
366791346,186226744,182802357,345418216,189626
366426748,186181493,179904826,348759375,155847
358088207,188906811,179427850,354739600,265821
356253351,194024647,179052200,351941386,156705
344775768,193714149,182353438,360346958,237976
352433458,191517819,185739636,351576545,160831
353993724,186756168,183699718,356729767,248912
358945834,179434539,185972679,356898024,177213
360360634,176394545,189383577,355042591,246942
354290911,176579442,188521957,361889882,146097
357816977,181166605,190468331,351681337,295039
355955854,184574578,186104082,354605952,187823
356262201,186054421,192249763,346627225,234679
355091433,189055301,196468135,340655270,158150
358069470,187358087,197490992,338180630,329110
355735306,186393261,200059170,338864692,375860
357819631,185273006,195376000,342488404,471248
356624618,185100042,193371725,346148700,183204
359345756,181191136,193677333,347088056,126008
366503098,177452956,191415691,345944753,111791
364957740,181360718,195046761,339871266,191804
364983933,177101632,198040214,341200664,101846
359561137,184098049,196932085,340667041,169977
350428268,182959471,205155760,342733133,151657
348462147,185303796,202925109,344621098,116139
350173546,185935439,202958733,342236475,124096
347681671,190736741,199071054,343833152,105671
352128711,187136944,201008114,341007945,146575
354268179,186761066,197805857,342470956,122231
355433609,183218199,201790347,340883405,102729
358747866,181308829,198052511,343216251,102832
357100442,181310394,197693011,345266613,57829
357773456,188095123,192833817,342588441,137452
356647142,188540799,194751770,341449235,39343
355357546,192167855,195729404,338048950,124534
352988402,196510848,197994710,333903992,30337
347284337,196490558,196927522,340623820,102052
351495566,187882736,201875251,340142708,32028
346067037,192250053,200565085,342481893,64221
343859854,187822217,198832916,350887316,25986
342920006,195289811,196982039,346133999,102434
338917134,194654885,191573181,356261751,21338
343487417,195059691,192676339,350136282,68560
347829620,191672146,189414645,352496911,14967
343631808,192361607,196305832,349073678,55364
341769322,195582455,191486700,352568131,21681
339858145,196849748,195202448,349476575,41373
342291048,192058829,197490388,349558863,29161
344625305,194885273,199719292,342059383,139036
347728211,193672239,200964947,339059548,3344
340702216,200849681,202290400,337551447,34545
343631044,196773248,200269426,340745892,8679
345849406,192101337,200809942,342623238,44366
353140183,185972953,203517419,338789027,8707
355601126,182030229,199567227,344154658,75049
353043774,180096271,203914468,344363383,10393
351676936,180222263,203267408,346226192,35490
354021998,179461106,201848491,346086640,10054
356234352,182961944,203216315,338960139,55539
350979566,187929619,204216802,338291165,11137
350199499,191832445,200320589,339017384,58372
348243483,190268927,198687636,344220295,7948
349553778,191563876,198230239,341992886,87510
352027165,191697519,198094358,339602394,6853
348361211,194931693,206855192,331247879,32314
341816294,198198993,209615946,331785120,11936
337458866,201520309,207694806,334704767,49541
345969890,199760859,203995201,331692683,9656
347065838,201251617,197582587,335461113,67134
351267764,197748032,197664089,334736724,11680
