"call","position","mismatch","0","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","mean","reads","mean_match_and_miss","reads_match_and_miss","empirical_qscore","group","empirical_qscore_mean","instrument_qscore_mean"
"miss",4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5981,3239,24350,0,0,0,0,0,0,0,42,7,3665,1220,2009,7916,0,4775,428,6189,11935,8948,19378,29900,722659,0,0,36.6942546745934,852641,37.5887080657305,162167097,22.7919653009885,"HiSeq2500 High-Output",23.8653023773003,37.5365073093675
"miss",5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8372,4416,22779,0,0,0,0,0,0,0,34,13,4230,794,2070,7048,826,5105,418,6289,10651,8964,18104,31605,792248,0,0,36.7429082888331,923966,37.5607801809513,162167097,22.4430675195488,"HiSeq2500 High-Output",23.8653023773003,37.5365073093675
"miss",6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4162,2850,26345,0,0,0,0,0,0,0,60,24,3374,802,1905,8173,2,4920,289,4905,11619,7748,18255,27128,631198,0,0,36.5643023831225,753759,37.6022727347706,162167097,23.3273023162508,"HiSeq2500 High-Output",23.8653023773003,37.5365073093675
"miss",7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3545,1696,27545,0,0,0,0,0,0,0,22,16,2919,359,1769,5200,576,3880,272,3236,7878,5454,12801,19189,464700,0,0,36.2598809033663,561057,37.5388996467339,141308764,24.0116211252931,"HiSeq2500 High-Output",23.8653023773003,37.5365073093675
"miss",8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3867,762,21261,0,0,0,0,0,0,0,49,5,1460,242,1137,2574,1,1498,59,1621,3296,2183,4944,7828,205843,0,0,35.3323009704984,258630,37.560357826012,91324719,25.4790944477851,"HiSeq2500 High-Output",23.8653023773003,37.5365073093675
"miss",9,2,0,0,21,0,0,0,0,0,0,0,0,0,0,0,109,32,3867,0,0,0,0,0,0,0,7,5,226,20,113,214,6,166,37,100,249,255,331,566,8784,0,0,31.3641779189833,15108,37.4460289975091,9042087,27.7706170520217,"HiSeq2500 High-Output",23.8653023773003,37.5365073093675
"miss",1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17265,6115,38674,0,0,0,0,0,0,0,11,4,9918,2063,5801,14198,6685,14749,1502,16197,30637,26223,53321,100236,1752168,0,0,36.8603909690342,2095767,37.4502827266499,165553548,18.9759549494708,"HiSeq2500 High-Output",19.8907130848608,37.529749158519
"miss",2,3,0,0,91,0,0,0,0,0,0,0,0,0,0,0,46622,35351,167039,0,0,0,0,0,0,0,68,25,25184,3366,15098,20933,14143,16351,1916,18220,30057,26639,49347,83944,1985625,0,0,35.2429328284552,2540019,37.4946188045453,165553548,18.1410152734305,"HiSeq2500 High-Output",19.8907130848608,37.529749158519
"miss",3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11236,5948,43473,0,0,0,0,0,0,0,56,6,9207,2250,5001,20805,560,13721,1168,16431,30202,23829,50499,75843,1936348,0,0,36.9784259028044,2246583,37.56357671658,165553548,18.67416024377,"HiSeq2500 High-Output",19.8907130848608,37.529749158519
"miss",4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16535,6479,41506,0,0,0,0,0,0,0,148,57,9051,3633,5529,19356,0,12048,1659,18269,30431,25503,51565,81567,1957839,0,0,36.9442125220555,2281175,37.5799346323886,165553548,18.6077988921926,"HiSeq2500 High-Output",19.8907130848608,37.529749158519
"miss",5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18915,7592,42509,0,0,0,0,0,0,0,232,60,10600,2816,5779,19464,2363,13543,1677,18111,31410,26461,53735,90429,2309797,0,0,37.0298645110343,2655493,37.5529052690553,165553548,17.9479333167364,"HiSeq2500 High-Output",19.8907130848608,37.529749158519
"miss",6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13361,5673,46094,0,0,0,0,0,0,0,225,110,8675,3141,5312,20344,7,12790,1245,16470,32074,24358,51213,75903,1880205,0,0,36.9059880757328,2197200,37.5926383891211,165553548,18.7706890226103,"HiSeq2500 High-Output",19.8907130848608,37.529749158519
"miss",7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8252,3896,37054,0,0,0,0,0,0,0,120,89,5938,1404,3996,10536,1132,8008,851,9238,18002,14255,30483,49316,1175835,0,0,36.789450125326,1378405,37.5330891921892,143367341,20.1707339076426,"HiSeq2500 High-Output",19.8907130848608,37.529749158519
"miss",8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6958,1838,27805,0,0,0,0,0,0,0,209,69,2769,854,2514,5226,4,3561,304,4477,7812,5909,12681,19787,475054,0,0,36.1259451292852,577831,37.5558065970995,92126850,22.0258538446931,"HiSeq2500 High-Output",19.8907130848608,37.529749158519
"miss",9,3,0,0,21,0,0,0,0,0,0,0,0,0,0,0,141,43,4126,0,0,0,0,0,0,0,8,6,271,24,150,291,7,221,37,131,473,356,800,1149,16162,0,0,33.4165130851456,24417,37.4448900990422,9076536,25.7022783132014,"HiSeq2500 High-Output",19.8907130848608,37.529749158519
"miss",1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17690,6221,39204,0,0,0,0,0,0,0,11,4,10096,2117,5919,14428,6760,14964,1540,16551,31048,26718,54212,101877,1786060,0,0,36.8623839806689,2135420,37.4500714774696,165643105,18.8969005687038,"HiSeq2500 High-Output",19.7602380944385,37.5294977979508
"miss",2,4,0,0,91,0,0,0,0,0,0,0,0,0,0,0,47403,35571,167775,0,0,0,0,0,0,0,74,25,25456,3492,15306,21323,14238,16688,2010,18821,30783,27456,50607,86078,2043987,0,0,35.2882543004253,2607184,37.4943540088795,165643105,18.030016805611,"HiSeq2500 High-Output",19.7602380944385,37.5294977979508
"miss",3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11594,6061,43947,0,0,0,0,0,0,0,59,6,9367,2298,5101,21159,567,13944,1204,16766,30709,24334,51403,77231,1976342,0,0,36.9818938332318,2292092,37.5632916444062,165643105,18.5894131744988,"HiSeq2500 High-Output",19.7602380944385,37.5294977979508
"miss",4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16977,6653,42011,0,0,0,0,0,0,0,155,59,9228,3693,5711,19669,0,12276,1719,18681,30925,26056,52622,83015,1995379,0,0,36.944905625317,2324829,37.5796558812394,165643105,18.5278234841652,"HiSeq2500 High-Output",19.7602380944385,37.5294977979508
"miss",5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19503,7779,42903,0,0,0,0,0,0,0,249,63,10752,2950,5883,19812,2399,13810,1781,18570,31983,27097,54720,92461,2363115,0,0,37.0337046133226,2715830,37.5526422606,165643105,17.8527078143212,"HiSeq2500 High-Output",19.7602380944385,37.5294977979508
"miss",6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14061,5811,46672,0,0,0,0,0,0,0,263,111,8866,3313,5437,20754,7,13154,1377,17049,32863,25179,52509,77624,1933719,0,0,36.9098978248772,2258769,37.5923155992518,165643105,18.6530154408665,"HiSeq2500 High-Output",19.7602380944385,37.5294977979508
"miss",7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8544,4041,37313,0,0,0,0,0,0,0,139,99,5993,1496,4062,10643,1142,8100,898,9403,18264,14499,30921,49913,1192165,0,0,36.7883503203626,1397635,37.5328893851895,143424709,20.1123020955299,"HiSeq2500 High-Output",19.7602380944385,37.5294977979508
"miss",8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7287,1869,28187,0,0,0,0,0,0,0,240,74,2830,965,2584,5424,4,3670,353,4607,8148,6211,13268,20311,490477,0,0,36.1383533190614,596509,37.5555585251793,92155335,21.8890348159413,"HiSeq2500 High-Output",19.7602380944385,37.5294977979508
"miss",9,4,0,0,21,0,0,0,0,0,0,0,0,0,0,0,141,43,4167,0,0,0,0,0,0,0,8,6,284,24,152,328,8,265,37,146,587,392,1030,1342,17869,0,0,33.7194040968343,26850,37.4447013993419,9078982,25.2909286503088,"HiSeq2500 High-Output",19.7602380944385,37.5294977979508
"miss",1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17690,6221,39204,0,0,0,0,0,0,0,11,4,10096,2117,5919,14428,6760,14964,1540,16551,31048,26718,54212,101877,1786060,0,0,36.8623839806689,2135420,37.4500714774696,165643105,18.8969005687038,"HiSeq2500 High-Output",19.7602380944385,37.5294977979508
"miss",2,5,0,0,91,0,0,0,0,0,0,0,0,0,0,0,47403,35571,167775,0,0,0,0,0,0,0,74,25,25456,3492,15306,21323,14238,16688,2010,18821,30783,27456,50607,86078,2043987,0,0,35.2882543004253,2607184,37.4943540088795,165643105,18.030016805611,"HiSeq2500 High-Output",19.7602380944385,37.5294977979508
"miss",3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11594,6061,43947,0,0,0,0,0,0,0,59,6,9367,2298,5101,21159,567,13944,1204,16766,30709,24334,51403,77231,1976342,0,0,36.9818938332318,2292092,37.5632916444062,165643105,18.5894131744988,"HiSeq2500 High-Output",19.7602380944385,37.5294977979508
"miss",4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16977,6653,42011,0,0,0,0,0,0,0,155,59,9228,3693,5711,19669,0,12276,1719,18681,30925,26056,52622,83015,1995379,0,0,36.944905625317,2324829,37.5796558812394,165643105,18.5278234841652,"HiSeq2500 High-Output",19.7602380944385,37.5294977979508
"miss",5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19503,7779,42903,0,0,0,0,0,0,0,249,63,10752,2950,5883,19812,2399,13810,1781,18570,31983,27097,54720,92461,2363115,0,0,37.0337046133226,2715830,37.5526422606,165643105,17.8527078143212,"HiSeq2500 High-Output",19.7602380944385,37.5294977979508
"miss",6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14061,5811,46672,0,0,0,0,0,0,0,263,111,8866,3313,5437,20754,7,13154,1377,17049,32863,25179,52509,77624,1933719,0,0,36.9098978248772,2258769,37.5923155992518,165643105,18.6530154408665,"HiSeq2500 High-Output",19.7602380944385,37.5294977979508
"miss",7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8544,4041,37313,0,0,0,0,0,0,0,139,99,5993,1496,4062,10643,1142,8100,898,9403,18264,14499,30921,49913,1192165,0,0,36.7883503203626,1397635,37.5328893851895,143424709,20.1123020955299,"HiSeq2500 High-Output",19.7602380944385,37.5294977979508
"miss",8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7287,1869,28187,0,0,0,0,0,0,0,240,74,2830,965,2584,5424,4,3670,353,4607,8148,6211,13268,20311,490477,0,0,36.1383533190614,596509,37.5555585251793,92155335,21.8890348159413,"HiSeq2500 High-Output",19.7602380944385,37.5294977979508
"miss",9,5,0,0,21,0,0,0,0,0,0,0,0,0,0,0,141,43,4167,0,0,0,0,0,0,0,8,6,284,24,152,328,8,265,37,146,587,392,1030,1342,17869,0,0,33.7194040968343,26850,37.4447013993419,9078982,25.2909286503088,"HiSeq2500 High-Output",19.7602380944385,37.5294977979508
"miss",1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17690,6221,39204,0,0,0,0,0,0,0,11,4,10096,2117,5919,14428,6760,14964,1540,16551,31048,26718,54212,101877,1786060,0,0,36.8623839806689,2135420,37.4500714774696,165643105,18.8969005687038,"HiSeq2500 High-Output",19.7602380944385,37.5294977979508
"miss",2,6,0,0,91,0,0,0,0,0,0,0,0,0,0,0,47403,35571,167775,0,0,0,0,0,0,0,74,25,25456,3492,15306,21323,14238,16688,2010,18821,30783,27456,50607,86078,2043987,0,0,35.2882543004253,2607184,37.4943540088795,165643105,18.030016805611,"HiSeq2500 High-Output",19.7602380944385,37.5294977979508
"miss",3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11594,6061,43947,0,0,0,0,0,0,0,59,6,9367,2298,5101,21159,567,13944,1204,16766,30709,24334,51403,77231,1976342,0,0,36.9818938332318,2292092,37.5632916444062,165643105,18.5894131744988,"HiSeq2500 High-Output",19.7602380944385,37.5294977979508
"miss",4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16977,6653,42011,0,0,0,0,0,0,0,155,59,9228,3693,5711,19669,0,12276,1719,18681,30925,26056,52622,83015,1995379,0,0,36.944905625317,2324829,37.5796558812394,165643105,18.5278234841652,"HiSeq2500 High-Output",19.7602380944385,37.5294977979508
"miss",5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19503,7779,42903,0,0,0,0,0,0,0,249,63,10752,2950,5883,19812,2399,13810,1781,18570,31983,27097,54720,92461,2363115,0,0,37.0337046133226,2715830,37.5526422606,165643105,17.8527078143212,"HiSeq2500 High-Output",19.7602380944385,37.5294977979508
"miss",6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14061,5811,46672,0,0,0,0,0,0,0,263,111,8866,3313,5437,20754,7,13154,1377,17049,32863,25179,52509,77624,1933719,0,0,36.9098978248772,2258769,37.5923155992518,165643105,18.6530154408665,"HiSeq2500 High-Output",19.7602380944385,37.5294977979508
"miss",7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8544,4041,37313,0,0,0,0,0,0,0,139,99,5993,1496,4062,10643,1142,8100,898,9403,18264,14499,30921,49913,1192165,0,0,36.7883503203626,1397635,37.5328893851895,143424709,20.1123020955299,"HiSeq2500 High-Output",19.7602380944385,37.5294977979508
"miss",8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7287,1869,28187,0,0,0,0,0,0,0,240,74,2830,965,2584,5424,4,3670,353,4607,8148,6211,13268,20311,490477,0,0,36.1383533190614,596509,37.5555585251793,92155335,21.8890348159413,"HiSeq2500 High-Output",19.7602380944385,37.5294977979508
"miss",9,6,0,0,21,0,0,0,0,0,0,0,0,0,0,0,141,43,4167,0,0,0,0,0,0,0,8,6,284,24,152,328,8,265,37,146,587,392,1030,1342,17869,0,0,33.7194040968343,26850,37.4447013993419,9078982,25.2909286503088,"HiSeq2500 High-Output",19.7602380944385,37.5294977979508
"miss",1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17690,6221,39204,0,0,0,0,0,0,0,11,4,10096,2117,5919,14428,6760,14964,1540,16551,31048,26718,54212,101877,1786060,0,0,36.8623839806689,2135420,37.4500714774696,165643105,18.8969005687038,"HiSeq2500 High-Output",19.7602380944385,37.5294977979508
"miss",2,7,0,0,91,0,0,0,0,0,0,0,0,0,0,0,47403,35571,167775,0,0,0,0,0,0,0,74,25,25456,3492,15306,21323,14238,16688,2010,18821,30783,27456,50607,86078,2043987,0,0,35.2882543004253,2607184,37.4943540088795,165643105,18.030016805611,"HiSeq2500 High-Output",19.7602380944385,37.5294977979508
"miss",3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11594,6061,43947,0,0,0,0,0,0,0,59,6,9367,2298,5101,21159,567,13944,1204,16766,30709,24334,51403,77231,1976342,0,0,36.9818938332318,2292092,37.5632916444062,165643105,18.5894131744988,"HiSeq2500 High-Output",19.7602380944385,37.5294977979508
"miss",4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16977,6653,42011,0,0,0,0,0,0,0,155,59,9228,3693,5711,19669,0,12276,1719,18681,30925,26056,52622,83015,1995379,0,0,36.944905625317,2324829,37.5796558812394,165643105,18.5278234841652,"HiSeq2500 High-Output",19.7602380944385,37.5294977979508
"miss",5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19503,7779,42903,0,0,0,0,0,0,0,249,63,10752,2950,5883,19812,2399,13810,1781,18570,31983,27097,54720,92461,2363115,0,0,37.0337046133226,2715830,37.5526422606,165643105,17.8527078143212,"HiSeq2500 High-Output",19.7602380944385,37.5294977979508
"miss",6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14061,5811,46672,0,0,0,0,0,0,0,263,111,8866,3313,5437,20754,7,13154,1377,17049,32863,25179,52509,77624,1933719,0,0,36.9098978248772,2258769,37.5923155992518,165643105,18.6530154408665,"HiSeq2500 High-Output",19.7602380944385,37.5294977979508
"miss",7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8544,4041,37313,0,0,0,0,0,0,0,139,99,5993,1496,4062,10643,1142,8100,898,9403,18264,14499,30921,49913,1192165,0,0,36.7883503203626,1397635,37.5328893851895,143424709,20.1123020955299,"HiSeq2500 High-Output",19.7602380944385,37.5294977979508
"miss",8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7287,1869,28187,0,0,0,0,0,0,0,240,74,2830,965,2584,5424,4,3670,353,4607,8148,6211,13268,20311,490477,0,0,36.1383533190614,596509,37.5555585251793,92155335,21.8890348159413,"HiSeq2500 High-Output",19.7602380944385,37.5294977979508
"miss",9,7,0,0,21,0,0,0,0,0,0,0,0,0,0,0,141,43,4167,0,0,0,0,0,0,0,8,6,284,24,152,328,8,265,37,146,587,392,1030,1342,17869,0,0,33.7194040968343,26850,37.4447013993419,9078982,25.2909286503088,"HiSeq2500 High-Output",19.7602380944385,37.5294977979508
"miss",1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17690,6221,39204,0,0,0,0,0,0,0,11,4,10096,2117,5919,14428,6760,14964,1540,16551,31048,26718,54212,101877,1786060,0,0,36.8623839806689,2135420,37.4500714774696,165643105,18.8969005687038,"HiSeq2500 High-Output",19.7602380944385,37.5294977979508
"miss",2,8,0,0,91,0,0,0,0,0,0,0,0,0,0,0,47403,35571,167775,0,0,0,0,0,0,0,74,25,25456,3492,15306,21323,14238,16688,2010,18821,30783,27456,50607,86078,2043987,0,0,35.2882543004253,2607184,37.4943540088795,165643105,18.030016805611,"HiSeq2500 High-Output",19.7602380944385,37.5294977979508
"miss",3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11594,6061,43947,0,0,0,0,0,0,0,59,6,9367,2298,5101,21159,567,13944,1204,16766,30709,24334,51403,77231,1976342,0,0,36.9818938332318,2292092,37.5632916444062,165643105,18.5894131744988,"HiSeq2500 High-Output",19.7602380944385,37.5294977979508
"miss",4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16977,6653,42011,0,0,0,0,0,0,0,155,59,9228,3693,5711,19669,0,12276,1719,18681,30925,26056,52622,83015,1995379,0,0,36.944905625317,2324829,37.5796558812394,165643105,18.5278234841652,"HiSeq2500 High-Output",19.7602380944385,37.5294977979508
"miss",5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19503,7779,42903,0,0,0,0,0,0,0,249,63,10752,2950,5883,19812,2399,13810,1781,18570,31983,27097,54720,92461,2363115,0,0,37.0337046133226,2715830,37.5526422606,165643105,17.8527078143212,"HiSeq2500 High-Output",19.7602380944385,37.5294977979508
"miss",6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14061,5811,46672,0,0,0,0,0,0,0,263,111,8866,3313,5437,20754,7,13154,1377,17049,32863,25179,52509,77624,1933719,0,0,36.9098978248772,2258769,37.5923155992518,165643105,18.6530154408665,"HiSeq2500 High-Output",19.7602380944385,37.5294977979508
"miss",7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8544,4041,37313,0,0,0,0,0,0,0,139,99,5993,1496,4062,10643,1142,8100,898,9403,18264,14499,30921,49913,1192165,0,0,36.7883503203626,1397635,37.5328893851895,143424709,20.1123020955299,"HiSeq2500 High-Output",19.7602380944385,37.5294977979508
"miss",8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7287,1869,28187,0,0,0,0,0,0,0,240,74,2830,965,2584,5424,4,3670,353,4607,8148,6211,13268,20311,490477,0,0,36.1383533190614,596509,37.5555585251793,92155335,21.8890348159413,"HiSeq2500 High-Output",19.7602380944385,37.5294977979508
"miss",9,8,0,0,21,0,0,0,0,0,0,0,0,0,0,0,141,43,4167,0,0,0,0,0,0,0,8,6,284,24,152,328,8,265,37,146,587,392,1030,1342,17869,0,0,33.7194040968343,26850,37.4447013993419,9078982,25.2909286503088,"HiSeq2500 High-Output",19.7602380944385,37.5294977979508
"miss",1,1,0,0,249,0,0,0,0,0,0,0,0,0,0,388926,0,0,0,0,0,0,0,0,0,0,0,0,0,135451,0,0,0,0,48051,0,0,0,0,0,94155,0,16649,21.2078975128789,683481,36.9550310227901,136137497,22.992513153048,"HiSeq2500 Rapid-Run",25.5376246574548,37.6679794144927
"miss",2,1,0,0,107,0,0,0,0,0,0,0,0,0,0,276740,0,0,0,0,0,0,0,0,0,0,0,0,0,49990,0,0,0,0,12168,0,0,0,0,0,38092,0,21779,19.1929221111323,398876,37.4885666878391,136137497,25.3313985548161,"HiSeq2500 Rapid-Run",25.5376246574548,37.6679794144927
"miss",3,1,0,0,115,0,0,0,0,0,0,0,0,0,0,145326,0,0,0,0,0,0,0,0,0,0,0,0,0,30078,0,0,0,0,13025,0,0,0,0,0,37928,0,25577,22.1493360418014,252049,37.7795629957851,136137497,27.3249278275844,"HiSeq2500 Rapid-Run",25.5376246574548,37.6679794144927
"miss",4,1,0,0,491,0,0,0,0,0,0,0,0,0,0,129224,0,0,0,0,0,0,0,0,0,0,0,0,0,25120,0,0,0,0,10417,0,0,0,0,0,30912,0,22112,21.7688339533435,218276,37.7895262978135,136137497,27.9497177492626,"HiSeq2500 Rapid-Run",25.5376246574548,37.6679794144927
"miss",5,1,0,0,194,0,0,0,0,0,0,0,0,0,0,289565,0,0,0,0,0,0,0,0,0,0,0,0,0,143398,0,0,0,0,45293,0,0,0,0,0,92277,0,26563,22.8614257730751,597290,37.8516286001644,136137497,23.5779251775475,"HiSeq2500 Rapid-Run",25.5376246574548,37.6679794144927
"miss",6,1,0,0,872,0,0,0,0,0,0,0,0,0,0,214275,0,0,0,0,0,0,0,0,0,0,0,0,0,39825,0,0,0,0,12546,0,0,0,0,0,44086,0,35112,21.1810646177275,346716,37.8999887811952,136137497,25.9400387785278,"HiSeq2500 Rapid-Run",25.5376246574548,37.6679794144927
"miss",7,1,0,0,6920,0,0,0,0,0,0,0,0,0,0,284803,0,0,0,0,0,0,0,0,0,0,0,0,0,70686,0,0,0,0,27571,0,0,0,0,0,57289,0,39643,21.0916448968191,486912,37.698324269032,119415529,23.8961032895112,"HiSeq2500 Rapid-Run",25.5376246574548,37.6679794144927
"miss",8,1,0,0,151,0,0,0,0,0,0,0,0,0,0,162445,0,0,0,0,0,0,0,0,0,0,0,0,0,35200,0,0,0,0,17855,0,0,0,0,0,49783,0,45027,23.5993603061254,310461,37.7983263344474,77796905,23.9895526774284,"HiSeq2500 Rapid-Run",25.5376246574548,37.6679794144927
"miss",9,1,0,0,4,0,0,0,0,0,0,0,0,0,0,7447,0,0,0,0,0,0,0,0,0,0,0,0,0,820,0,0,0,0,240,0,0,0,0,0,886,0,308,17.7874291602267,9705,37.7508597413671,7424035,28.8364447093672,"HiSeq2500 Rapid-Run",25.5376246574548,37.6679794144927
"miss",1,2,0,0,263,0,0,0,0,0,0,0,0,0,0,529902,0,0,0,0,0,0,0,0,0,0,0,0,0,211624,0,0,0,0,97931,0,0,0,0,0,380267,0,119228,26.1019761576745,1339215,36.8877630402621,138494245,20.1458142203924,"HiSeq2500 Rapid-Run",21.7682076626809,37.5987073764502
"miss",2,2,0,0,109,0,0,0,0,0,0,0,0,0,0,408453,0,0,0,0,0,0,0,0,0,0,0,0,0,102283,0,0,0,0,52163,0,0,0,0,0,299773,0,171886,27.0693643462099,1034667,37.4144088297676,138494245,21.2663112928978,"HiSeq2500 Rapid-Run",21.7682076626809,37.5987073764502
"miss",3,2,0,0,115,0,0,0,0,0,0,0,0,0,0,252082,0,0,0,0,0,0,0,0,0,0,0,0,0,89934,0,0,0,0,49840,0,0,0,0,0,278491,0,205466,29.7989012795572,875928,37.7068386054597,138494245,21.9896331780651,"HiSeq2500 Rapid-Run",21.7682076626809,37.5987073764502
"miss",4,2,0,0,496,0,0,0,0,0,0,0,0,0,0,247712,0,0,0,0,0,0,0,0,0,0,0,0,0,77566,0,0,0,0,49260,0,0,0,0,0,293788,0,254679,30.5824833974192,923501,37.7140466089403,138494245,21.7599435702455,"HiSeq2500 Rapid-Run",21.7682076626809,37.5987073764502
"miss",5,2,0,0,210,0,0,0,0,0,0,0,0,0,0,407777,0,0,0,0,0,0,0,0,0,0,0,0,0,208324,0,0,0,0,83195,0,0,0,0,0,365117,0,305096,28.9598048942885,1369719,37.776858706295,138494245,20.0480024697019,"HiSeq2500 Rapid-Run",21.7682076626809,37.5987073764502
"miss",6,2,0,0,1101,0,0,0,0,0,0,0,0,0,0,351922,0,0,0,0,0,0,0,0,0,0,0,0,0,96522,0,0,0,0,47557,0,0,0,0,0,256966,0,222762,28.0297431487567,976830,37.8190088981676,138494245,21.5161273805609,"HiSeq2500 Rapid-Run",21.7682076626809,37.5987073764502
"miss",7,2,0,0,7065,0,0,0,0,0,0,0,0,0,0,425104,0,0,0,0,0,0,0,0,0,0,0,0,0,143756,0,0,0,0,55715,0,0,0,0,0,209009,0,175708,25.7541749601764,1016357,37.6249164280762,120910822,20.7541889103608,"HiSeq2500 Rapid-Run",21.7682076626809,37.5987073764502
"miss",8,2,0,0,151,0,0,0,0,0,0,0,0,0,0,215131,0,0,0,0,0,0,0,0,0,0,0,0,0,56161,0,0,0,0,24973,0,0,0,0,0,87995,0,78463,25.049620415059,462874,37.7457142313968,78480322,22.2929798945732,"HiSeq2500 Rapid-Run",21.7682076626809,37.5987073764502
"miss",9,2,0,0,4,0,0,0,0,0,0,0,0,0,0,11725,0,0,0,0,0,0,0,0,0,0,0,0,0,1299,0,0,0,0,710,0,0,0,0,0,3255,0,1178,20.969456826812,18171,37.6988110396862,7472495,26.1408680473309,"HiSeq2500 Rapid-Run",21.7682076626809,37.5987073764502
"miss",1,3,0,0,277,0,0,0,0,0,0,0,0,0,0,637950,0,0,0,0,0,0,0,0,0,0,0,0,0,267875,0,0,0,0,180424,0,0,0,0,0,1009685,0,374349,30.2126185965935,2470560,36.853693920012,141271183,17.5725817631882,"HiSeq2500 Rapid-Run",18.9581234728719,37.566490562257
"miss",2,3,0,0,113,0,0,0,0,0,0,0,0,0,0,517795,0,0,0,0,0,0,0,0,0,0,0,0,0,163142,0,0,0,0,135421,0,0,0,0,0,925704,0,552600,31.7027242322232,2294775,37.3780263664954,141271183,17.8931347204897,"HiSeq2500 Rapid-Run",18.9581234728719,37.566490562257
"miss",3,3,0,0,117,0,0,0,0,0,0,0,0,0,0,340188,0,0,0,0,0,0,0,0,0,0,0,0,0,142859,0,0,0,0,122169,0,0,0,0,0,821801,0,635650,33.3741763558375,2062784,37.668438990845,141271183,18.3559982780534,"HiSeq2500 Rapid-Run",18.9581234728719,37.566490562257
"miss",4,3,0,0,509,0,0,0,0,0,0,0,0,0,0,358463,0,0,0,0,0,0,0,0,0,0,0,0,0,134699,0,0,0,0,120993,0,0,0,0,0,810698,0,680077,33.3323786630722,2105439,37.6754224462041,141271183,18.2671091863767,"HiSeq2500 Rapid-Run",18.9581234728719,37.566490562257
"miss",5,3,0,0,224,0,0,0,0,0,0,0,0,0,0,523712,0,0,0,0,0,0,0,0,0,0,0,0,0,271945,0,0,0,0,162353,0,0,0,0,0,953520,0,877325,32.5101135536139,2789079,37.7380521404708,141271183,17.045927662163,"HiSeq2500 Rapid-Run",18.9581234728719,37.566490562257
"miss",6,3,0,0,1164,0,0,0,0,0,0,0,0,0,0,457351,0,0,0,0,0,0,0,0,0,0,0,0,0,149083,0,0,0,0,118619,0,0,0,0,0,750725,0,684353,32.2355856095535,2161295,37.7784458419945,141271183,18.15339533188,"HiSeq2500 Rapid-Run",18.9581234728719,37.566490562257
