69389,0,0,0,0
0,0,0,69389,0
0,0,69389,0,0
19356,13366,16671,19996,0
21024,13304,12999,22062,0
21281,13435,12976,21697,0
22917,12346,13873,20253,0
22166,12317,13426,21480,0
21974,12622,12899,21894,0
22019,11632,13962,21776,0
22034,12357,13637,21361,0
22123,12559,13430,21277,0
22238,12932,12955,21264,0
21221,12521,13571,22076,0
21245,12579,14016,21549,0
22388,11671,13640,21690,0
21962,12416,13010,22001,0
20809,12437,13843,22300,0
22049,11660,13231,22449,0
22691,11954,12717,22027,0
21084,11962,13917,22426,0
21588,12356,13028,22417,0
21883,11915,13216,22375,0
21221,13139,12589,22440,0
21780,12187,13265,22157,0
22101,12185,12291,22812,0
21657,12572,12682,22478,0
21954,11798,12961,22676,0
22331,11718,12420,22920,0
21259,12581,13359,22190,0
21823,12418,12712,22436,0
21914,12637,12741,22097,0
22467,11952,13193,21777,0
22439,12039,12867,22044,0
22112,11692,12755,22830,0
22073,11940,13356,22020,0
22188,11335,13576,22290,0
22104,12387,12366,22532,0
22847,12271,12268,22003,0
22160,12049,12436,22744,0
21655,11894,13238,22602,0
22286,12029,13183,21891,0
22266,12145,12887,22091,0
21993,11907,12603,22886,0
22039,11985,13390,21975,0
22465,11565,13022,22337,0
22430,12067,12219,22673,0
21945,11801,13333,22310,0
22122,12119,12914,22234,0
21846,11781,12763,22999,0
21856,11478,13380,22675,0
22412,11797,12953,22227,0
22397,11929,12169,22894,0
22609,11826,13053,21901,0
23180,11198,12784,22227,0
21872,11513,13308,22696,0
21569,12097,12856,22867,0
22925,11749,13232,21483,0
22088,12552,12538,22211,0
22153,11853,13196,22187,0
22508,11703,12858,22320,0
21750,12024,12712,22903,0
21682,12391,12705,22611,0
22538,12406,12430,22015,0
21916,12171,12749,22553,0
21986,12466,12555,22382,0
22442,11774,13215,21958,0
22387,11896,12562,22544,0
22090,11800,13285,22214,0
22157,12071,12980,22181,0
22526,12071,12550,22242,0
22518,12300,12582,21989,0
23102,11586,12586,22115,0
22677,11915,12257,22540,0
21590,11862,13533,22404,0
22367,11580,12740,22702,0
22552,11633,11993,23211,0
22050,11992,12519,22828,0
22788,11626,12460,22515,0
22178,11819,12753,22639,0
21991,12599,12800,21999,0
23119,11868,12494,21908,0
22604,12155,12665,21965,0
22615,12081,12812,21881,0
22475,11635,12518,22761,0
22512,11856,12322,22699,0
22100,11589,13811,21889,0
23099,11843,12815,21632,0
21929,12130,12893,22437,0
21928,12645,12889,21927,0
22364,12239,12955,21831,0
22107,12063,12136,23083,0
21877,11556,13748,22208,0
22344,11595,13218,22232,0
22279,11836,12785,22489,0
22573,11563,12954,22299,0
23039,11455,12653,22242,0
22301,11652,13070,22366,0
22020,12380,13014,21975,0
22526,12213,12755,21895,0
22167,11904,12520,22740,0
22700,11317,12757,22501,0
22292,11475,13358,22090,0
22013,11560,13013,22562,0
21829,11839,12638,22782,0
22908,11417,12761,21932,0
22120,11689,13112,22034,0
21267,11865,13401,22352,0
22737,10938,12922,22220,0
22150,11730,12514,22357,0
21963,11513,13027,22166,0
22412,11925,12597,21666,0
21700,11841,12505,22489,0
22383,11583,12605,21905,0
22239,12231,12627,21311,0
22321,11342,12688,21993,0
21621,11485,13116,22049,0
21859,11633,12818,21885,0
21786,11709,12226,22403,0
21984,11587,13145,21344,0
21868,11109,13207,21806,0
21755,12096,11957,22121,0
21493,11735,12416,22231,0
22010,10958,13212,21626,0
21727,11656,12011,22336,0
22301,11070,12241,22054,0
