0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,232,0,72,6,6,0,0,0,0,0,0,1,0,61,51,86,278,300,271,408,39,1700,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,222,2,64,3,5,0,0,0,1,0,0,0,0,103,44,101,327,319,241,379,49,1675,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,250,2,93,9,4,0,0,0,0,0,8,1,2,70,36,124,272,308,241,354,49,1617,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,1,331,0,52,6,2,0,0,0,2,0,9,2,2,96,48,111,210,344,287,352,43,1562,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,1,225,0,71,2,4,0,0,0,1,0,6,3,2,88,31,139,246,310,259,373,27,1728,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,318,2,45,3,0,0,0,0,5,0,7,1,1,109,31,123,261,276,274,338,36,1610,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,1,301,1,48,5,1,0,0,0,8,0,6,0,4,2,11,9,222,180,56,62,182,445,2012,0,0
0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,7,220,1,37,5,3,1,0,0,3,0,3,1,0,1,7,5,153,130,69,33,128,346,1648,0,0
0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,1,128,0,50,0,1,0,0,0,6,0,5,0,1,1,3,6,130,94,51,27,91,213,1185,0,0
0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,86,1,29,1,1,1,0,0,2,0,2,0,1,1,1,5,64,54,12,12,46,123,600,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
