0,0,14,0,0,0,0,0,0,0,0,0,0,140976,0,0,0,0,0,0,0,0,0,0,0,0,0,76173,0,0,0,0,49880,0,0,0,0,0,286112,0,102579
0,0,2,0,0,0,0,0,0,0,0,0,0,131713,0,0,0,0,0,0,0,0,0,0,0,0,0,52293,0,0,0,0,39995,0,0,0,0,0,261681,0,150107
0,0,0,0,0,0,0,0,0,0,0,0,0,106756,0,0,0,0,0,0,0,0,0,0,0,0,0,59856,0,0,0,0,36815,0,0,0,0,0,240563,0,179889
0,0,5,0,0,0,0,0,0,0,0,0,0,118488,0,0,0,0,0,0,0,0,0,0,0,0,0,52446,0,0,0,0,38843,0,0,0,0,0,262876,0,232567
0,0,16,0,0,0,0,0,0,0,0,0,0,118212,0,0,0,0,0,0,0,0,0,0,0,0,0,64926,0,0,0,0,37902,0,0,0,0,0,272840,0,278533
0,0,229,0,0,0,0,0,0,0,0,0,0,137647,0,0,0,0,0,0,0,0,0,0,0,0,0,56697,0,0,0,0,35011,0,0,0,0,0,212880,0,187650
0,0,145,0,0,0,0,0,0,0,0,0,0,140301,0,0,0,0,0,0,0,0,0,0,0,0,0,73070,0,0,0,0,28144,0,0,0,0,0,151720,0,136065
0,0,0,0,0,0,0,0,0,0,0,0,0,52686,0,0,0,0,0,0,0,0,0,0,0,0,0,20961,0,0,0,0,7118,0,0,0,0,0,38212,0,33436
0,0,0,0,0,0,0,0,0,0,0,0,0,4278,0,0,0,0,0,0,0,0,0,0,0,0,0,479,0,0,0,0,470,0,0,0,0,0,2369,0,870
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
