read_id,observed,expected,read_len,o_minus_e,contaminated,missed_id,false_id
732152,216,357,228,-12,0,0,1
639973,217,335,229,-12,0,0,1
301916,216,245,228,-12,0,0,1
699922,214,348,226,-12,0,0,1
669199,216,342,228,-12,0,0,1
247576,229,228,229,1,1,1,0
247577,229,228,229,1,1,1,0
247578,229,228,229,1,1,1,0
247579,229,228,229,1,1,1,0
247580,229,228,229,1,1,1,0
247581,229,228,229,1,1,1,0
247582,229,228,229,1,1,1,0
247583,229,228,229,1,1,1,0
247584,229,228,229,1,1,1,0
247585,229,228,229,1,1,1,0
247586,229,228,229,1,1,1,0
247587,229,228,229,1,1,1,0
247588,229,228,229,1,1,1,0
247589,229,228,229,1,1,1,0
247590,229,228,229,1,1,1,0
247591,229,228,229,1,1,1,0
247575,229,228,229,1,1,1,0
247574,229,228,229,1,1,1,0
246369,229,228,229,1,1,1,0
247572,229,228,229,1,1,1,0
247161,229,228,229,1,1,1,0
247554,229,228,229,1,1,1,0
247555,229,228,229,1,1,1,0
247556,229,228,229,1,1,1,0
247557,229,228,229,1,1,1,0
247558,229,228,229,1,1,1,0
247559,229,228,229,1,1,1,0
247560,229,228,229,1,1,1,0
247592,229,228,229,1,1,1,0
247561,229,228,229,1,1,1,0
247563,229,228,229,1,1,1,0
247564,229,228,229,1,1,1,0
247565,229,228,229,1,1,1,0
247567,229,228,229,1,1,1,0
247568,229,228,229,1,1,1,0
247569,229,228,229,1,1,1,0
247570,229,228,229,1,1,1,0
247571,229,228,229,1,1,1,0
247562,229,228,229,1,1,1,0
247573,229,228,229,1,1,1,0
247593,229,228,229,1,1,1,0
247594,229,228,229,1,1,1,0
247618,229,228,229,1,1,1,0
247619,229,228,229,1,1,1,0
247605,229,228,229,1,1,1,0
246351,229,228,229,1,1,1,0
246352,229,228,229,1,1,1,0
246353,229,228,229,1,1,1,0
246354,229,228,229,1,1,1,0
246355,229,228,229,1,1,1,0
246356,229,228,229,1,1,1,0
246357,229,228,229,1,1,1,0
246358,229,228,229,1,1,1,0
246360,229,228,229,1,1,1,0
246361,229,228,229,1,1,1,0
246362,229,228,229,1,1,1,0
246363,229,228,229,1,1,1,0
246364,229,228,229,1,1,1,0
246365,229,228,229,1,1,1,0
247617,229,228,229,1,1,1,0
247616,229,228,229,1,1,1,0
247615,229,228,229,1,1,1,0
247614,229,228,229,1,1,1,0
247595,229,228,229,1,1,1,0
247596,229,228,229,1,1,1,0
247597,229,228,229,1,1,1,0
247598,229,228,229,1,1,1,0
247599,229,228,229,1,1,1,0
247600,229,228,229,1,1,1,0
247601,229,228,229,1,1,1,0
247602,229,228,229,1,1,1,0
247129,229,228,229,1,1,1,0
247603,229,228,229,1,1,1,0
247606,229,228,229,1,1,1,0
247607,229,228,229,1,1,1,0
247608,229,228,229,1,1,1,0
247609,229,228,229,1,1,1,0
247610,229,228,229,1,1,1,0
247611,229,228,229,1,1,1,0
247612,229,228,229,1,1,1,0
247613,229,228,229,1,1,1,0
247604,229,228,229,1,1,1,0
247128,229,228,229,1,1,1,0
247162,229,228,229,1,1,1,0
246366,229,228,229,1,1,1,0
243536,227,226,227,1,1,1,0
243537,227,226,227,1,1,1,0
243538,227,226,227,1,1,1,0
243539,227,226,227,1,1,1,0
243540,227,226,227,1,1,1,0
243541,227,226,227,1,1,1,0
243542,227,226,227,1,1,1,0
243543,227,226,227,1,1,1,0
243544,227,226,227,1,1,1,0
243545,227,226,227,1,1,1,0
243546,227,226,227,1,1,1,0
243547,227,226,227,1,1,1,0
243548,227,226,227,1,1,1,0
243550,227,226,227,1,1,1,0
243551,227,226,227,1,1,1,0
243552,227,226,227,1,1,1,0
243553,227,226,227,1,1,1,0
243534,227,226,227,1,1,1,0
243533,227,226,227,1,1,1,0
247171,229,228,229,1,1,1,0
247170,229,228,229,1,1,1,0
247150,229,228,229,1,1,1,0
247151,229,228,229,1,1,1,0
247152,229,228,229,1,1,1,0
247153,229,228,229,1,1,1,0
247154,229,228,229,1,1,1,0
247155,229,228,229,1,1,1,0
247156,229,228,229,1,1,1,0
247157,229,228,229,1,1,1,0
243554,227,226,227,1,1,1,0
247158,229,228,229,1,1,1,0
247160,229,228,229,1,1,1,0
247163,229,228,229,1,1,1,0
247164,229,228,229,1,1,1,0
247165,229,228,229,1,1,1,0
247166,229,228,229,1,1,1,0
247167,229,228,229,1,1,1,0
247168,229,228,229,1,1,1,0
247169,229,228,229,1,1,1,0
247159,229,228,229,1,1,1,0
243555,227,226,227,1,1,1,0
243556,227,226,227,1,1,1,0
243557,227,226,227,1,1,1,0
243515,227,226,227,1,1,1,0
243518,227,226,227,1,1,1,0
243522,227,226,227,1,1,1,0
243532,227,226,227,1,1,1,0
243535,227,226,227,1,1,1,0
243549,227,226,227,1,1,1,0
243561,227,226,227,1,1,1,0
247172,229,228,229,1,1,1,0
243560,227,226,227,1,1,1,0
247173,229,228,229,1,1,1,0
247175,229,228,229,1,1,1,0
247176,229,228,229,1,1,1,0
247177,229,228,229,1,1,1,0
247178,229,228,229,1,1,1,0
247179,229,228,229,1,1,1,0
247180,229,228,229,1,1,1,0
247181,229,228,229,1,1,1,0
247114,229,228,229,1,1,1,0
247174,229,228,229,1,1,1,0
247127,229,228,229,1,1,1,0
243508,227,226,227,1,1,1,0
243578,227,226,227,1,1,1,0
243558,227,226,227,1,1,1,0
243559,227,226,227,1,1,1,0
243562,227,226,227,1,1,1,0
243563,227,226,227,1,1,1,0
243564,227,226,227,1,1,1,0
243565,227,226,227,1,1,1,0
243566,227,226,227,1,1,1,0
243567,227,226,227,1,1,1,0
243579,227,226,227,1,1,1,0
243568,227,226,227,1,1,1,0
243570,227,226,227,1,1,1,0
243571,227,226,227,1,1,1,0
243572,227,226,227,1,1,1,0
243573,227,226,227,1,1,1,0
243574,227,226,227,1,1,1,0
243575,227,226,227,1,1,1,0
243576,227,226,227,1,1,1,0
243577,227,226,227,1,1,1,0
243569,227,226,227,1,1,1,0
246367,229,228,229,1,1,1,0
246370,229,228,229,1,1,1,0
239444,229,228,229,1,1,1,0
245094,227,226,227,1,1,1,0
245093,227,226,227,1,1,1,0
245092,227,226,227,1,1,1,0
245091,227,226,227,1,1,1,0
245090,227,226,227,1,1,1,0
245089,227,226,227,1,1,1,0
245088,227,226,227,1,1,1,0
245087,227,226,227,1,1,1,0
245086,227,226,227,1,1,1,0
245085,227,226,227,1,1,1,0
245084,227,226,227,1,1,1,0
245083,227,226,227,1,1,1,0
239439,229,228,229,1,1,1,0
239438,229,228,229,1,1,1,0
239437,229,228,229,1,1,1,0
239436,229,228,229,1,1,1,0
244389,228,227,228,1,1,1,0
245095,227,226,227,1,1,1,0
245096,227,226,227,1,1,1,0
245097,227,226,227,1,1,1,0
245098,227,226,227,1,1,1,0
245117,227,226,227,1,1,1,0
245116,227,226,227,1,1,1,0
245115,227,226,227,1,1,1,0
245114,227,226,227,1,1,1,0
245113,227,226,227,1,1,1,0
245112,227,226,227,1,1,1,0
245111,227,226,227,1,1,1,0
245110,227,226,227,1,1,1,0
244387,228,227,228,1,1,1,0
245108,227,226,227,1,1,1,0
245106,227,226,227,1,1,1,0
245105,227,226,227,1,1,1,0
245104,227,226,227,1,1,1,0
245103,227,226,227,1,1,1,0
245102,227,226,227,1,1,1,0
245101,227,226,227,1,1,1,0
245100,227,226,227,1,1,1,0
245099,227,226,227,1,1,1,0
245107,227,226,227,1,1,1,0
245118,227,226,227,1,1,1,0
244430,228,227,228,1,1,1,0
244428,228,227,228,1,1,1,0
244405,228,227,228,1,1,1,0
244404,228,227,228,1,1,1,0
244403,228,227,228,1,1,1,0
244402,228,227,228,1,1,1,0
244401,228,227,228,1,1,1,0
244400,228,227,228,1,1,1,0
244399,228,227,228,1,1,1,0
244398,228,227,228,1,1,1,0
244397,228,227,228,1,1,1,0
244396,228,227,228,1,1,1,0
244395,228,227,228,1,1,1,0
244394,228,227,228,1,1,1,0
244393,228,227,228,1,1,1,0
244392,228,227,228,1,1,1,0
244391,228,227,228,1,1,1,0
244390,228,227,228,1,1,1,0
244388,228,227,228,1,1,1,0
244406,228,227,228,1,1,1,0
244407,228,227,228,1,1,1,0
244408,228,227,228,1,1,1,0
244409,228,227,228,1,1,1,0
244427,228,227,228,1,1,1,0
244426,228,227,228,1,1,1,0
244425,228,227,228,1,1,1,0
244424,228,227,228,1,1,1,0
244423,228,227,228,1,1,1,0
244422,228,227,228,1,1,1,0
244421,228,227,228,1,1,1,0
244420,228,227,228,1,1,1,0
244429,228,227,228,1,1,1,0
244419,228,227,228,1,1,1,0
244417,228,227,228,1,1,1,0
244416,228,227,228,1,1,1,0
244415,228,227,228,1,1,1,0
244414,228,227,228,1,1,1,0
244413,228,227,228,1,1,1,0
244412,228,227,228,1,1,1,0
244411,228,227,228,1,1,1,0
244410,228,227,228,1,1,1,0
244418,228,227,228,1,1,1,0
245119,227,226,227,1,1,1,0
245120,227,226,227,1,1,1,0
245121,227,226,227,1,1,1,0
246393,229,228,229,1,1,1,0
246395,229,228,229,1,1,1,0
246396,229,228,229,1,1,1,0
246397,229,228,229,1,1,1,0
246398,229,228,229,1,1,1,0
246399,229,228,229,1,1,1,0
246400,229,228,229,1,1,1,0
246401,229,228,229,1,1,1,0
246402,229,228,229,1,1,1,0
246403,229,228,229,1,1,1,0
246404,229,228,229,1,1,1,0
246405,229,228,229,1,1,1,0
246406,229,228,229,1,1,1,0
246407,229,228,229,1,1,1,0
246408,229,228,229,1,1,1,0
246409,229,228,229,1,1,1,0
246410,229,228,229,1,1,1,0
246392,229,228,229,1,1,1,0
246391,229,228,229,1,1,1,0
246390,229,228,229,1,1,1,0
246389,229,228,229,1,1,1,0
247149,229,228,229,1,1,1,0
246371,229,228,229,1,1,1,0
246372,229,228,229,1,1,1,0
246373,229,228,229,1,1,1,0
246374,229,228,229,1,1,1,0
246375,229,228,229,1,1,1,0
246376,229,228,229,1,1,1,0
246377,229,228,229,1,1,1,0
246411,229,228,229,1,1,1,0
246378,229,228,229,1,1,1,0
246380,229,228,229,1,1,1,0
246381,229,228,229,1,1,1,0
246382,229,228,229,1,1,1,0
246383,229,228,229,1,1,1,0
246384,229,228,229,1,1,1,0
246385,229,228,229,1,1,1,0
246386,229,228,229,1,1,1,0
246388,229,228,229,1,1,1,0
246379,229,228,229,1,1,1,0
246412,229,228,229,1,1,1,0
246413,229,228,229,1,1,1,0
246414,229,228,229,1,1,1,0
245143,227,226,227,1,1,1,0
245142,227,226,227,1,1,1,0
245140,227,226,227,1,1,1,0
245139,227,226,227,1,1,1,0
245138,227,226,227,1,1,1,0
245137,227,226,227,1,1,1,0
245136,227,226,227,1,1,1,0
245135,227,226,227,1,1,1,0
245133,227,226,227,1,1,1,0
245134,227,226,227,1,1,1,0
245131,227,226,227,1,1,1,0
245130,227,226,227,1,1,1,0
245128,227,226,227,1,1,1,0
245127,227,226,227,1,1,1,0
245126,227,226,227,1,1,1,0
245125,227,226,227,1,1,1,0
245123,227,226,227,1,1,1,0
245122,227,226,227,1,1,1,0
245132,227,226,227,1,1,1,0
246368,229,228,229,1,1,1,0
245109,227,226,227,1,1,1,0
245129,227,226,227,1,1,1,0
246415,229,228,229,1,1,1,0
246416,229,228,229,1,1,1,0
246417,229,228,229,1,1,1,0
246418,229,228,229,1,1,1,0
246419,229,228,229,1,1,1,0
246420,229,228,229,1,1,1,0
246421,229,228,229,1,1,1,0
246422,229,228,229,1,1,1,0
245124,227,226,227,1,1,1,0
246423,229,228,229,1,1,1,0
246359,229,228,229,1,1,1,0
246387,229,228,229,1,1,1,0
246394,229,228,229,1,1,1,0
239443,229,228,229,1,1,1,0
239442,229,228,229,1,1,1,0
239441,229,228,229,1,1,1,0
239440,229,228,229,1,1,1,0
245141,227,226,227,1,1,1,0
246424,229,228,229,1,1,1,0
247148,229,228,229,1,1,1,0
247146,229,228,229,1,1,1,0
244386,228,227,228,1,1,1,0
247854,228,227,228,1,1,1,0
247855,228,227,228,1,1,1,0
247856,228,227,228,1,1,1,0
247857,228,227,228,1,1,1,0
247858,228,227,228,1,1,1,0
247859,228,227,228,1,1,1,0
247860,228,227,228,1,1,1,0
247861,228,227,228,1,1,1,0
247862,228,227,228,1,1,1,0
247863,228,227,228,1,1,1,0
247864,228,227,228,1,1,1,0
247865,228,227,228,1,1,1,0
247866,228,227,228,1,1,1,0
247867,228,227,228,1,1,1,0
247868,228,227,228,1,1,1,0
247869,228,227,228,1,1,1,0
247870,228,227,228,1,1,1,0
247853,228,227,228,1,1,1,0
247852,228,227,228,1,1,1,0
247851,228,227,228,1,1,1,0
247850,228,227,228,1,1,1,0
247831,228,227,228,1,1,1,0
247832,228,227,228,1,1,1,0
247833,228,227,228,1,1,1,0
247834,228,227,228,1,1,1,0
247835,228,227,228,1,1,1,0
247836,228,227,228,1,1,1,0
247837,228,227,228,1,1,1,0
247838,228,227,228,1,1,1,0
247871,228,227,228,1,1,1,0
247839,228,227,228,1,1,1,0
247841,228,227,228,1,1,1,0
247842,228,227,228,1,1,1,0
247844,228,227,228,1,1,1,0
247845,228,227,228,1,1,1,0
247846,228,227,228,1,1,1,0
247847,228,227,228,1,1,1,0
247848,228,227,228,1,1,1,0
247849,228,227,228,1,1,1,0
247840,228,227,228,1,1,1,0
247873,228,227,228,1,1,1,0
247874,228,227,228,1,1,1,0
247875,228,227,228,1,1,1,0
239509,229,228,229,1,1,1,0
239508,229,228,229,1,1,1,0
239507,229,228,229,1,1,1,0
239506,229,228,229,1,1,1,0
239505,229,228,229,1,1,1,0
239504,229,228,229,1,1,1,0
239503,229,228,229,1,1,1,0
239502,229,228,229,1,1,1,0
239510,229,228,229,1,1,1,0
239501,229,228,229,1,1,1,0
