0,0,0,0,0,0,0,0,0,0,0,0,0,0,353,90,499,0,0,0,0,0,0,0,0,0,213,55,133,277,146,283,37,424,630,648,1095,2641,42380,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,308,41,266,0,0,0,0,0,0,0,1,0,86,30,44,125,27,119,25,123,245,238,403,663,19648,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,498,150,604,0,0,0,0,0,0,0,7,1,178,91,132,406,10,247,39,334,603,472,978,1354,37944,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,555,91,347,0,0,0,0,0,0,0,11,0,150,96,106,247,0,172,88,333,501,508,930,1190,40578,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,532,93,308,0,0,0,0,0,0,0,7,0,100,80,144,216,22,153,46,219,416,357,939,1024,24564,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,450,100,325,0,0,0,0,0,0,0,8,5,100,65,60,184,0,154,53,250,311,422,480,710,24311,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,308,56,367,0,0,0,0,0,0,0,22,8,101,83,66,226,18,192,52,217,509,426,752,939,33796,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,5,149,0,0,0,0,0,0,0,4,1,24,12,14,66,0,53,7,35,154,92,247,290,8611,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,9,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
