0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166,0,41,4,9,0,0,0,0,0,0,0,0,62,22,88,279,831,1023,766,202,7145,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,2,45,7,6,0,0,0,0,0,0,0,0,70,18,85,304,780,1061,701,165,7590,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152,2,51,9,9,0,0,0,0,0,0,0,0,67,29,78,310,766,942,731,162,7658,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,164,6,48,15,20,0,0,0,0,0,0,0,0,98,20,82,295,730,858,639,132,7528,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,141,4,49,9,14,0,0,0,0,0,0,0,0,79,18,88,320,745,849,575,105,8108,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,191,6,45,14,9,0,0,0,0,0,0,0,0,80,22,73,293,714,826,591,126,7974,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,160,5,39,9,12,2,0,0,0,0,0,0,0,0,13,0,164,179,85,54,243,565,8845,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,112,4,29,5,3,1,0,0,0,0,0,0,0,0,4,0,138,83,51,18,110,368,4809,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,49,1,11,6,2,0,0,0,0,0,0,0,0,0,3,0,62,43,30,18,59,189,2651,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,1,2,3,1,0,0,0,0,0,0,0,0,0,2,0,32,30,11,3,33,91,1316,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
