497946602,0,0,0,0
0,0,0,497946602,0
0,0,497946602,0,0
148405586,95567104,115112083,138861829,0
148007656,96743697,91289046,161906203,0
154401327,89728096,99544991,154272188,0
170632181,91439957,93629845,142244619,0
163589502,86395950,87231530,160729620,0
164307684,91223682,90909678,151505558,0
164841717,90409465,90978638,151716782,0
165501402,82545005,88246691,161653504,0
173087178,89526237,87536340,147796828,19
154252317,99614619,87006367,157073271,28
153070409,88032539,98451444,158392196,14
154718421,92914328,100902764,149411080,9
168163198,84248251,97655949,147879204,0
161630754,79420502,92546653,164348693,0
152540592,90165417,90514983,164725607,3
168930882,76830505,85691789,166493426,0
172709993,85162983,87291913,152781713,0
152642643,80670449,103244086,161389424,0
150991258,88633766,87920109,170401466,3
158916914,88601661,90368454,160059570,3
149988574,88349591,89108435,170499995,7
155104763,83117178,93327471,166397186,4
153103166,84930484,88998501,170914450,1
151067072,96778523,85686300,164414707,0
161217703,81269585,95617057,159842256,1
164696599,86889237,79428348,166932413,5
154324006,96513131,83452481,163656982,2
156134433,87980279,87392499,166439389,2
148244895,88459261,85422008,175820438,0
159667709,95440822,94316065,148522006,0
164091331,88840268,86524455,158490537,11
162398907,82263940,89240155,164043585,15
157502079,91356622,88265129,160822761,11
163500138,83412052,103320717,147713691,4
162527322,91957842,81646323,161815094,21
162272728,86280705,86234020,163159125,24
155848057,100229016,77211501,164657371,657
157652382,88831408,94574601,156887501,710
157358559,85645199,92239339,162702690,815
160154715,91285728,87129210,159376094,855
154052430,91701368,84137973,168054543,288
163261978,84841002,94608183,155235346,93
172070758,79450278,84698845,161726719,2
162509931,91568590,88150254,155717819,8
161001223,79462211,88731732,168751432,4
165610707,84493235,91367798,156474859,3
147221502,90577115,85920869,174227116,0
152390698,87266107,83176028,175113768,1
155902653,90543542,85788158,165712249,0
160786553,80527008,86921219,169711822,0
162899402,83857841,85653105,165536253,1
153848005,81446560,93534546,169117467,24
147074312,86838010,93259844,170774412,24
147877924,83509537,96134438,170418248,6455
168156036,81114739,98529741,150138529,7557
166119241,90961355,79255160,161605121,5725
160873703,91345007,92134750,153589835,3307
169938307,79901494,88869375,159236697,729
151833808,91803451,87980821,166327786,736
162314329,84032419,87276833,164322653,368
161134634,89499881,85671786,161639943,358
153790530,85588225,86199012,172368835,0
145691248,97731631,87606117,166917606,0
168732165,91415223,85083575,152715639,0
154540251,90034649,82321054,171050645,3
158412345,99831550,83195446,156507253,8
157756107,88451206,97464657,154274623,9
158008022,86645176,88673445,164619949,10
172589019,86612772,87023360,151721443,8
174108906,80413672,85210041,158213982,1
169876282,83026369,86696444,158347506,1
155689885,79349468,95188109,167719140,0
161459755,88773456,85333162,162379993,236
158380481,84461216,85251247,169853369,289
157778024,82104273,84343180,173720743,382
161161336,85703596,91018860,160062468,342
155568651,91819072,81862148,168696538,193
160203129,92524546,89568846,155650011,70
181354065,83082409,85119136,148390989,3
172638779,79211300,86152998,159943524,1
161581824,88856868,87006752,160501154,4
157385693,84667991,83881629,172011282,7
167644326,87347565,83014520,159940179,12
163130145,82069299,93748567,158998586,5
161020781,86608521,96520575,153796701,24
156557978,88076053,95890486,157422046,39
162891195,91374316,85999158,157681834,99
154972416,92022287,86436150,164515660,89
168719483,89678290,78974282,160574478,69
160025109,79304625,99667543,158948891,434
151254674,87815802,94865458,164010258,410
159254320,87968221,89937376,160786360,325
160106957,90421635,83976802,163440917,291
171038588,81772548,89549451,155586015,0
159861514,84646180,88867086,164571784,38
168478433,89404991,82733363,157329771,44
163338136,91067560,88061885,155478738,283
149675538,85169033,81133570,180554698,297
164060665,81221269,83433006,166352452,286
162861626,89936146,93299098,147502327,288
158055581,81056997,92433760,160483488,70
157318414,88481408,78086277,166472229,42
164154342,85752679,88880018,149779270,63
166063746,82704386,81833192,156136266,146
156300905,80463380,87021389,161063607,117
159722358,77761915,92109291,153346934,83
153202868,84805848,89744779,153052662,73
159131514,82362770,81428672,155448322,13
157992375,79772632,93228293,144736325,11
149449223,82112979,84638288,156784334,8
151333486,84413322,77458081,156701110,4
164464269,89358850,71189706,141586443,0
163931264,75566908,79275850,144288296,3
148660574,78907742,84607186,147043670,10
141686418,83862401,90147350,139342207,6
142347257,88709513,74768831,144573967,2
149719926,77804935,78785688,139029748,17
140525876,75248176,77480050,146405360,19
145823635,81490393,70031254,136337261,40
139084107,70070948,77133787,140872058,44
131879402,73506924,80212707,134656186,22
124648461,77546706,69320523,139806273,9
130889437,69236758,69116181,129839202,2
119691945,76949815,69092380,118396253,2
112819022,74186399,60158470,122457342,0
115629524,67619954,58266631,114008332,0
108480158,57213128,66081528,109356650,0
98567528,66168449,49223903,112972320,0
102544452,58848429,51704485,99566822,0
97887682,58652747,47991709,94343924,0
89084623,52156062,44738267,96913113,0
65109562,37769391,32161485,61428795,0
33407972,17950038,16721467,31940999,0
10617056,6436316,5038505,10497431,0
