0,0,186861325,0,0
0,186861325,0,0,0
186861325,0,0,0,0
0,0,0,186861325,0
58407227,47684188,2534081,78231289,4540
55102008,30945398,29214775,71599142,2
57659334,35352562,22202259,71646448,722
53198933,35371466,28968107,69321604,1215
60074077,28960882,33627407,64194137,4822
64866695,28101775,28339842,65544879,8134
56935388,31857938,30442346,67619036,6617
59333748,32417285,33217343,61883772,9177
59612243,33990119,32411162,60843173,4628
62838247,36935365,29269224,57811337,7152
61825192,32395588,33610028,59023973,6544
61211648,28915310,32750294,63973493,10580
60203681,34527272,28981001,63137894,11477
62834400,33324658,31216520,59470755,14992
62185713,28655020,33777526,62226354,16712
61867551,30374724,33338776,61258111,22163
56366219,32375415,34285105,63809940,24646
59009311,30058316,33678498,64085996,29204
60030502,38068022,28980246,59757726,24829
58765565,31546809,30685369,65829661,33921
61995550,32786414,33909244,58141422,28695
64471561,29511723,30285474,62560138,32429
61757435,33925528,30430248,60708766,39348
63000535,33045115,32480153,58300604,34918
61908146,33140939,32746393,59028664,37183
60083405,31018322,29706793,66014617,38188
61548252,34061143,31355556,59865897,30477
59935642,32317349,34044131,60527216,36987
64761915,30028949,29652698,62385178,32585
65270981,31656144,29712176,60181676,40348
60398130,30447347,31770119,64212510,33219
63993148,31893798,28429750,62505673,38956
60933847,36850986,30611248,58428574,36670
64528985,34301116,28716123,59274952,40149
64030354,31058518,31218702,60513609,40142
63040530,33758042,34279133,55737508,46112
64745365,33728186,31849427,56495410,42937
61678807,33809301,33349835,57971136,52246
63280128,33000492,31663762,58864086,52857
61739248,35402349,29856054,59817093,46581
65122755,32754273,29317196,59611416,55685
63298692,31570861,34337420,57599972,54380
65321369,30495458,31959986,59038749,45763
59331795,30569499,33188724,63718130,53177
64209131,31464341,32501954,58646269,39630
61127714,32261595,31803997,61618307,49712
60904450,32354547,30799419,62760917,41992
65283793,29170096,30639161,61719352,48923
59699515,35171588,29462698,62489475,38049
62389086,28377974,29246407,66805391,42467
63065973,28397508,36003930,59354323,39591
63620724,35082087,29216347,58897936,44231
64804286,33402322,29909530,58707667,37520
60213741,32771415,36758410,57074741,43018
61926951,31928858,29777693,63186492,41331
60970980,35482890,31572847,58790546,44062
61048343,31815765,35786344,58165332,45541
63480896,32033140,32685426,58620324,41539
63437566,30309004,31252530,61818117,44108
62427498,32314247,35881616,56196074,41890
63569538,30136235,33185650,59930152,39750
62645687,31968038,31023277,61181882,42441
63005231,30824583,32898877,60091483,41151
64115055,34290802,29877522,58531243,46703
63230310,32766123,29343124,61476084,45684
57166099,32256841,31933084,65454884,50417
62082347,34461587,32092143,58180435,44813
57386378,33901350,31500987,64022466,50144
66043015,30804205,31445901,58520529,47675
61989870,28881588,31642706,64296839,50322
61037418,30898589,32435050,62442052,48216
62134893,30963847,33840136,59867909,54540
61597475,29215855,31376288,64622321,49386
62593348,31875053,33318878,59020181,53865
60717294,34130411,30523422,61440307,49891
61853974,31186808,35809276,57948510,62757
61148851,32038089,36693487,56908221,72677
62007049,32179611,34206661,58389065,78939
60212091,32325865,33464244,60794951,64174
62524352,31111870,31807764,61366578,50761
61394790,31506797,33921276,60005580,32882
63144079,30327492,34389011,58969652,31091
66329639,28731903,31803350,59965754,30679
62383926,33442879,33643119,57355419,35982
60708937,29703690,36977431,59440056,31211
61416979,33764586,32422615,59224743,32402
59007391,31097733,37450702,59276445,29054
60162931,32129709,34867563,59673365,27757
62387243,32033735,33703308,58707797,29242
59346265,35956344,31466810,60064233,27673
61434761,30048719,36659423,58691263,27159
62646865,29918380,34721982,59550585,23513
62321335,31972814,34024515,58521137,21524
62678176,32250498,31045433,60865529,21689
60683900,29852110,35603874,60703024,18417
62805152,34312974,32890447,56831725,21027
62271320,33776012,33128030,57671065,14898
59618573,33708442,33386476,60129896,17938
60022277,33648104,35979598,57199552,11794
59173551,34927887,32447731,60298824,13332
63322864,28382926,34968797,60175685,11053
57753463,34240521,35169752,59684597,12992
56618701,33441682,33357083,63433524,10335
59669935,37770962,31464604,57943822,12002
60065782,30628375,31710917,64448810,7441
59922349,31648559,35745564,59535892,8961
60254948,33563331,30877892,62158959,6195
57600750,36137291,34465859,58649824,7601
58553864,33351440,31785075,63161352,9594
59375068,32900235,34840168,59734024,11830
61453300,31379575,34599419,59420547,8484
58718102,36845908,34045434,57242484,9397
59893459,33676448,33645498,59642680,3240
56538676,35880545,36186631,58251155,4318
62656787,31294651,33351227,59553674,4986
61580867,31179432,33665743,60428400,6883
62650364,31423810,36240521,56541511,5119
60740481,30931475,34186700,60996505,6164
59942422,29583042,35269218,62062709,3934
61554611,30940884,34761564,59599404,4862
63623835,31631032,34419758,57182329,4371
61976051,33344107,34780910,56754792,5465
57796395,32895344,34702086,61462707,4793
60275894,33242162,32367781,60969099,6389
62118907,31870082,33418743,59449881,3712
62066583,33518066,34672090,56599806,4780
59128244,34367601,34234641,59128331,2508
57555519,35851036,37950819,55500907,3044
58787523,34073462,36356810,57640568,2962
59630204,34682150,32487305,60057833,3833
51345106,27489285,26469717,46006860,2003
28724179,17628187,16741283,27698130,2033
16976903,8946598,9465741,16053816,349
