0,0,0,0,0,0,0,0,0,0,0,3783233,0,0,0,0,0,0,0,0,0,0,0,0,0,2364662,0,0,0,0,0,0,0,0,0,0,0,52095957,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1176050,0,0,0,0,0,0,0,0,0,0,0,0,0,2365772,0,0,0,0,0,0,0,0,0,0,0,54702030,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,960263,0,0,0,0,0,0,0,0,0,0,0,0,0,1654793,0,0,0,0,0,0,0,0,0,0,0,55628796,0,0,0,0,0
0,0,5,0,0,0,0,0,0,0,0,942354,0,0,0,0,0,0,0,0,0,0,0,0,0,1835873,0,0,0,0,0,0,0,0,0,0,0,55465620,0,0,0,0,0
0,0,29,0,0,0,0,0,0,0,0,918756,0,0,0,0,0,0,0,0,0,0,0,0,0,1674081,0,0,0,0,0,0,0,0,0,0,0,55650986,0,0,0,0,0
0,0,29,0,0,0,0,0,0,0,0,1086667,0,0,0,0,0,0,0,0,0,0,0,0,0,2052493,0,0,0,0,0,0,0,0,0,0,0,55104663,0,0,0,0,0
0,0,22,0,0,0,0,0,0,0,0,1060178,0,0,0,0,0,0,0,0,0,0,0,0,0,1982031,0,0,0,0,0,0,0,0,0,0,0,55201621,0,0,0,0,0
0,0,25,0,0,0,0,0,0,0,0,1103375,0,0,0,0,0,0,0,0,0,0,0,0,0,2082096,0,0,0,0,0,0,0,0,0,0,0,55058356,0,0,0,0,0
0,0,25,0,0,0,0,0,0,0,0,1099482,0,0,0,0,0,0,0,0,0,0,0,0,0,2100800,0,0,0,0,0,0,0,0,0,0,0,55043545,0,0,0,0,0
0,0,29,0,0,0,0,0,0,0,0,1074335,0,0,0,0,0,0,0,0,0,0,0,0,0,2066413,0,0,0,0,0,0,0,0,0,0,0,55103075,0,0,0,0,0
0,0,39,0,0,0,0,0,0,0,0,1112823,0,0,0,0,0,0,0,0,0,0,0,0,0,2115038,0,0,0,0,0,0,0,0,0,0,0,55015952,0,0,0,0,0
0,0,62,0,0,0,0,0,0,0,0,1110085,0,0,0,0,0,0,0,0,0,0,0,0,0,2110710,0,0,0,0,0,0,0,0,0,0,0,55022995,0,0,0,0,0
0,0,64,0,0,0,0,0,0,0,0,1105169,0,0,0,0,0,0,0,0,0,0,0,0,0,2121226,0,0,0,0,0,0,0,0,0,0,0,55017393,0,0,0,0,0
0,0,29,0,0,0,0,0,0,0,0,1104886,0,0,0,0,0,0,0,0,0,0,0,0,0,2096417,0,0,0,0,0,0,0,0,0,0,0,55042520,0,0,0,0,0
0,0,16,0,0,0,0,0,0,0,0,1154712,0,0,0,0,0,0,0,0,0,0,0,0,0,2135206,0,0,0,0,0,0,0,0,0,0,0,54953918,0,0,0,0,0
0,0,12,0,0,0,0,0,0,0,0,1148761,0,0,0,0,0,0,0,0,0,0,0,0,0,2133630,0,0,0,0,0,0,0,0,0,0,0,54961449,0,0,0,0,0
0,0,27,0,0,0,0,0,0,0,0,1179003,0,0,0,0,0,0,0,0,0,0,0,0,0,2161170,0,0,0,0,0,0,0,0,0,0,0,54903652,0,0,0,0,0
0,0,19,0,0,0,0,0,0,0,0,1191973,0,0,0,0,0,0,0,0,0,0,0,0,0,2182280,0,0,0,0,0,0,0,0,0,0,0,54869580,0,0,0,0,0
0,0,3,0,0,0,0,0,0,0,0,1164724,0,0,0,0,0,0,0,0,0,0,0,0,0,2169505,0,0,0,0,0,0,0,0,0,0,0,54909620,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0,0,1143709,0,0,0,0,0,0,0,0,0,0,0,0,0,2171822,0,0,0,0,0,0,0,0,0,0,0,54928320,0,0,0,0,0
0,0,2,0,0,0,0,0,0,0,0,1165124,0,0,0,0,0,0,0,0,0,0,0,0,0,2179183,0,0,0,0,0,0,0,0,0,0,0,54899543,0,0,0,0,0
0,0,10,0,0,0,0,0,0,0,0,1170474,0,0,0,0,0,0,0,0,0,0,0,0,0,2164348,0,0,0,0,0,0,0,0,0,0,0,54909020,0,0,0,0,0
0,0,22,0,0,0,0,0,0,0,0,1196713,0,0,0,0,0,0,0,0,0,0,0,0,0,2203426,0,0,0,0,0,0,0,0,0,0,0,54843691,0,0,0,0,0
0,0,25,0,0,0,0,0,0,0,0,1209728,0,0,0,0,0,0,0,0,0,0,0,0,0,2213786,0,0,0,0,0,0,0,0,0,0,0,54820313,0,0,0,0,0
0,0,27,0,0,0,0,0,0,0,0,1233973,0,0,0,0,0,0,0,0,0,0,0,0,0,2228175,0,0,0,0,0,0,0,0,0,0,0,54781677,0,0,0,0,0
0,0,18,0,0,0,0,0,0,0,0,1228378,0,0,0,0,0,0,0,0,0,0,0,0,0,2249271,0,0,0,0,0,0,0,0,0,0,0,54766185,0,0,0,0,0
0,0,14,0,0,0,0,0,0,0,0,1285652,0,0,0,0,0,0,0,0,0,0,0,0,0,2304786,0,0,0,0,0,0,0,0,0,0,0,54653400,0,0,0,0,0
0,0,13,0,0,0,0,0,0,0,0,1288317,0,0,0,0,0,0,0,0,0,0,0,0,0,2320566,0,0,0,0,0,0,0,0,0,0,0,54634956,0,0,0,0,0
0,0,12,0,0,0,0,0,0,0,0,1291127,0,0,0,0,0,0,0,0,0,0,0,0,0,2328069,0,0,0,0,0,0,0,0,0,0,0,54624644,0,0,0,0,0
0,0,10,0,0,0,0,0,0,0,0,1293739,0,0,0,0,0,0,0,0,0,0,0,0,0,2314204,0,0,0,0,0,0,0,0,0,0,0,54635899,0,0,0,0,0
0,0,20,0,0,0,0,0,0,0,0,1355764,0,0,0,0,0,0,0,0,0,0,0,0,0,2411675,0,0,0,0,0,0,0,0,0,0,0,54476393,0,0,0,0,0
0,0,12,0,0,0,0,0,0,0,0,1316611,0,0,0,0,0,0,0,0,0,0,0,0,0,2366825,0,0,0,0,0,0,0,0,0,0,0,54560404,0,0,0,0,0
0,0,37,0,0,0,0,0,0,0,0,1374514,0,0,0,0,0,0,0,0,0,0,0,0,0,2411964,0,0,0,0,0,0,0,0,0,0,0,54457337,0,0,0,0,0
0,0,43,0,0,0,0,0,0,0,0,1409925,0,0,0,0,0,0,0,0,0,0,0,0,0,2444919,0,0,0,0,0,0,0,0,0,0,0,54388965,0,0,0,0,0
0,0,46,0,0,0,0,0,0,0,0,1450737,0,0,0,0,0,0,0,0,0,0,0,0,0,2494548,0,0,0,0,0,0,0,0,0,0,0,54298521,0,0,0,0,0
0,0,44,0,0,0,0,0,0,0,0,1435582,0,0,0,0,0,0,0,0,0,0,0,0,0,2457380,0,0,0,0,0,0,0,0,0,0,0,54350846,0,0,0,0,0
0,0,48,0,0,0,0,0,0,0,0,1469549,0,0,0,0,0,0,0,0,0,0,0,0,0,2516309,0,0,0,0,0,0,0,0,0,0,0,54257946,0,0,0,0,0
0,0,56,0,0,0,0,0,0,0,0,1430009,0,0,0,0,0,0,0,0,0,0,0,0,0,2473010,0,0,0,0,0,0,0,0,0,0,0,54340777,0,0,0,0,0
0,0,95,0,0,0,0,0,0,0,0,1418759,0,0,0,0,0,0,0,0,0,0,0,0,0,2477349,0,0,0,0,0,0,0,0,0,0,0,54347649,0,0,0,0,0
0,0,454,0,0,0,0,0,0,0,0,1411964,0,0,0,0,0,0,0,0,0,0,0,0,0,2473271,0,0,0,0,0,0,0,0,0,0,0,54358163,0,0,0,0,0
0,0,839,0,0,0,0,0,0,0,0,1395405,0,0,0,0,0,0,0,0,0,0,0,0,0,2451581,0,0,0,0,0,0,0,0,0,0,0,54396027,0,0,0,0,0
0,0,714,0,0,0,0,0,0,0,0,1404729,0,0,0,0,0,0,0,0,0,0,0,0,0,2446050,0,0,0,0,0,0,0,0,0,0,0,54392359,0,0,0,0,0
0,0,482,0,0,0,0,0,0,0,0,1424560,0,0,0,0,0,0,0,0,0,0,0,0,0,2459070,0,0,0,0,0,0,0,0,0,0,0,54359740,0,0,0,0,0
