0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,1207,21,299,124,44,10,0,0,0,0,0,0,0,0,51,0,843,701,906,369,1005,4013,72816,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,933,6,400,94,70,21,0,0,0,0,0,0,0,0,9,0,529,933,470,439,439,3569,74537,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,915,2,423,98,82,0,0,0,0,0,0,0,0,0,7,0,599,750,319,657,525,3794,74278,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,1055,1,232,97,55,14,0,0,0,0,0,0,0,0,0,0,524,1130,608,423,387,3950,73936,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,686,5,638,74,116,15,0,0,0,0,0,0,0,0,14,0,601,1030,522,522,589,4035,73548,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,759,47,525,136,126,22,0,0,0,0,0,0,0,0,40,0,655,940,509,631,723,4250,59015,13965,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178,677,32,588,82,137,76,0,0,0,0,0,0,0,0,60,0,711,827,572,605,999,4219,40911,31791,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,392,643,52,476,91,66,28,0,0,0,0,0,0,0,0,89,0,860,836,641,625,1461,4259,30345,41600,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,464,548,51,501,107,85,36,0,0,0,0,0,0,0,1,87,0,802,769,578,717,1286,4150,14319,57961,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,427,536,61,467,118,105,35,0,0,0,0,0,0,0,1,68,0,834,774,622,710,1279,4202,14013,58207,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,11,493,539,68,451,119,120,42,0,0,0,0,0,0,0,0,90,0,810,772,682,681,1240,4262,14089,57995,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,493,524,83,453,157,157,36,0,0,0,0,0,0,0,0,82,0,824,780,689,754,1317,4217,14307,57582,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,519,525,111,500,155,159,55,0,0,0,0,0,0,0,1,84,0,792,833,643,751,1288,4378,13851,57809,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,509,510,135,450,154,174,50,0,0,0,0,0,1,0,0,85,0,910,858,652,802,1273,4416,14411,57053,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,534,549,142,389,145,154,42,0,0,0,0,0,0,0,1,96,1,906,867,616,760,1390,4435,14410,57003,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,498,547,170,363,121,165,43,0,0,0,0,0,0,0,1,89,0,869,802,643,775,1421,4253,14633,57039,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,482,530,188,392,97,163,36,0,0,0,0,0,0,0,1,84,0,850,845,623,733,1294,4406,13988,57713,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,31,459,520,197,369,88,158,33,0,0,0,0,0,0,0,1,74,0,780,759,613,750,1350,4163,13967,58152,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,469,535,273,334,80,154,31,0,0,0,0,0,2,0,4,70,0,844,730,615,747,1423,4195,14079,57818,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,436,523,272,331,51,174,31,0,0,0,0,0,2,0,2,75,2,855,844,638,738,1286,4348,14029,57761,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,75,425,576,320,263,35,200,27,0,0,1,0,0,0,0,1,93,1,821,784,606,725,1236,4322,13880,58073,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,411,555,349,215,27,195,20,0,0,0,0,0,0,1,3,65,1,833,768,642,689,1225,4306,13830,58241,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,423,545,393,229,31,191,12,0,0,0,0,0,1,0,5,79,2,811,819,617,761,1273,4190,14034,57942,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,383,569,402,171,17,179,7,0,0,0,0,0,0,0,5,75,1,827,816,585,733,1227,4183,13673,58473,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,404,612,477,200,9,222,7,0,0,0,0,0,1,0,3,84,3,864,838,654,698,1275,4371,14300,57307,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,143,437,588,485,162,7,239,4,0,0,0,0,0,1,0,9,100,2,853,882,667,752,1366,4424,14227,57116,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,397,578,499,135,6,211,5,0,0,0,1,0,0,0,7,90,5,844,846,647,740,1297,4398,14115,57476,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,2,0,189,403,604,514,128,2,227,2,0,0,0,0,0,0,0,7,96,9,918,830,589,698,1360,4350,13906,57631,0,0,0,0,0
