read_id,observed,expected,read_len,o_minus_e,contaminated,missed_id,false_id
198371,228,227,228,1,1,1,0
198373,228,227,228,1,1,1,0
198374,228,227,228,1,1,1,0
198375,228,227,228,1,1,1,0
198376,228,227,228,1,1,1,0
198355,228,227,228,1,1,1,0
199008,226,225,226,1,1,1,0
199007,226,225,226,1,1,1,0
197901,227,226,227,1,1,1,0
200216,229,228,229,1,1,1,0
200217,229,228,229,1,1,1,0
200218,229,228,229,1,1,1,0
200219,229,228,229,1,1,1,0
200220,229,228,229,1,1,1,0
200222,229,228,229,1,1,1,0
200223,229,228,229,1,1,1,0
200224,229,228,229,1,1,1,0
200225,229,228,229,1,1,1,0
198377,228,227,228,1,1,1,0
200226,229,228,229,1,1,1,0
200228,229,228,229,1,1,1,0
200229,229,228,229,1,1,1,0
200230,229,228,229,1,1,1,0
200231,229,228,229,1,1,1,0
200158,229,228,229,1,1,1,0
200181,229,228,229,1,1,1,0
200117,228,227,228,1,1,1,0
197877,227,226,227,1,1,1,0
197855,227,226,227,1,1,1,0
200227,229,228,229,1,1,1,0
198426,228,227,228,1,1,1,0
198378,228,227,228,1,1,1,0
198380,228,227,228,1,1,1,0
198405,228,227,228,1,1,1,0
198407,228,227,228,1,1,1,0
198408,228,227,228,1,1,1,0
198409,228,227,228,1,1,1,0
198410,228,227,228,1,1,1,0
198411,228,227,228,1,1,1,0
198412,228,227,228,1,1,1,0
198413,228,227,228,1,1,1,0
198414,228,227,228,1,1,1,0
198415,228,227,228,1,1,1,0
198416,228,227,228,1,1,1,0
198417,228,227,228,1,1,1,0
198418,228,227,228,1,1,1,0
198419,228,227,228,1,1,1,0
198420,228,227,228,1,1,1,0
198421,228,227,228,1,1,1,0
198422,228,227,228,1,1,1,0
198423,228,227,228,1,1,1,0
198424,228,227,228,1,1,1,0
198404,228,227,228,1,1,1,0
198403,228,227,228,1,1,1,0
198402,228,227,228,1,1,1,0
198401,228,227,228,1,1,1,0
198381,228,227,228,1,1,1,0
198382,228,227,228,1,1,1,0
198383,228,227,228,1,1,1,0
198384,228,227,228,1,1,1,0
198385,228,227,228,1,1,1,0
198386,228,227,228,1,1,1,0
198387,228,227,228,1,1,1,0
198388,228,227,228,1,1,1,0
198389,228,227,228,1,1,1,0
198379,228,227,228,1,1,1,0
198390,228,227,228,1,1,1,0
198392,228,227,228,1,1,1,0
198393,228,227,228,1,1,1,0
198394,228,227,228,1,1,1,0
198395,228,227,228,1,1,1,0
198396,228,227,228,1,1,1,0
198397,228,227,228,1,1,1,0
198398,228,227,228,1,1,1,0
198399,228,227,228,1,1,1,0
198400,228,227,228,1,1,1,0
198391,228,227,228,1,1,1,0
199588,227,226,227,1,1,1,0
200541,229,228,229,1,1,1,0
200543,229,228,229,1,1,1,0
199617,227,226,227,1,1,1,0
199616,227,226,227,1,1,1,0
199615,227,226,227,1,1,1,0
199614,227,226,227,1,1,1,0
199612,227,226,227,1,1,1,0
199611,227,226,227,1,1,1,0
199610,227,226,227,1,1,1,0
199609,227,226,227,1,1,1,0
199608,227,226,227,1,1,1,0
199607,227,226,227,1,1,1,0
199606,227,226,227,1,1,1,0
199604,227,226,227,1,1,1,0
199603,227,226,227,1,1,1,0
197899,227,226,227,1,1,1,0
197898,227,226,227,1,1,1,0
197897,227,226,227,1,1,1,0
197896,227,226,227,1,1,1,0
197895,227,226,227,1,1,1,0
197894,227,226,227,1,1,1,0
199618,227,226,227,1,1,1,0
199619,227,226,227,1,1,1,0
199620,227,226,227,1,1,1,0
199621,227,226,227,1,1,1,0
199977,227,226,227,1,1,1,0
199976,227,226,227,1,1,1,0
199975,227,226,227,1,1,1,0
199973,227,226,227,1,1,1,0
199972,227,226,227,1,1,1,0
199971,227,226,227,1,1,1,0
199970,227,226,227,1,1,1,0
199968,227,226,227,1,1,1,0
199967,227,226,227,1,1,1,0
197893,227,226,227,1,1,1,0
199966,227,226,227,1,1,1,0
199964,227,226,227,1,1,1,0
199963,227,226,227,1,1,1,0
199962,227,226,227,1,1,1,0
199961,227,226,227,1,1,1,0
199626,227,226,227,1,1,1,0
199625,227,226,227,1,1,1,0
199624,227,226,227,1,1,1,0
199623,227,226,227,1,1,1,0
199622,227,226,227,1,1,1,0
199965,227,226,227,1,1,1,0
199978,227,226,227,1,1,1,0
197892,227,226,227,1,1,1,0
197890,227,226,227,1,1,1,0
199601,227,226,227,1,1,1,0
199600,227,226,227,1,1,1,0
199599,227,226,227,1,1,1,0
197865,227,226,227,1,1,1,0
199598,227,226,227,1,1,1,0
199597,227,226,227,1,1,1,0
199596,227,226,227,1,1,1,0
197864,227,226,227,1,1,1,0
197863,227,226,227,1,1,1,0
199595,227,226,227,1,1,1,0
199594,227,226,227,1,1,1,0
198527,227,226,227,1,1,1,0
198526,227,226,227,1,1,1,0
198525,227,226,227,1,1,1,0
199593,227,226,227,1,1,1,0
198524,227,226,227,1,1,1,0
199592,227,226,227,1,1,1,0
199591,227,226,227,1,1,1,0
199590,227,226,227,1,1,1,0
197866,227,226,227,1,1,1,0
197867,227,226,227,1,1,1,0
197868,227,226,227,1,1,1,0
197869,227,226,227,1,1,1,0
197889,227,226,227,1,1,1,0
197888,227,226,227,1,1,1,0
197887,227,226,227,1,1,1,0
197886,227,226,227,1,1,1,0
197885,227,226,227,1,1,1,0
197884,227,226,227,1,1,1,0
197883,227,226,227,1,1,1,0
197882,227,226,227,1,1,1,0
197881,227,226,227,1,1,1,0
197891,227,226,227,1,1,1,0
197880,227,226,227,1,1,1,0
197878,227,226,227,1,1,1,0
197876,227,226,227,1,1,1,0
197875,227,226,227,1,1,1,0
197874,227,226,227,1,1,1,0
197873,227,226,227,1,1,1,0
197872,227,226,227,1,1,1,0
197871,227,226,227,1,1,1,0
197870,227,226,227,1,1,1,0
199602,227,226,227,1,1,1,0
197879,227,226,227,1,1,1,0
200542,229,228,229,1,1,1,0
199979,227,226,227,1,1,1,0
199982,227,226,227,1,1,1,0
200567,229,228,229,1,1,1,0
200568,229,228,229,1,1,1,0
200569,229,228,229,1,1,1,0
200570,229,228,229,1,1,1,0
200571,229,228,229,1,1,1,0
200572,229,228,229,1,1,1,0
200574,229,228,229,1,1,1,0
200575,229,228,229,1,1,1,0
200577,229,228,229,1,1,1,0
200381,227,226,227,1,1,1,0
200382,227,226,227,1,1,1,0
200578,229,228,229,1,1,1,0
200579,229,228,229,1,1,1,0
200580,229,228,229,1,1,1,0
200581,229,228,229,1,1,1,0
200582,229,228,229,1,1,1,0
200583,229,228,229,1,1,1,0
200584,229,228,229,1,1,1,0
200585,229,228,229,1,1,1,0
200566,229,228,229,1,1,1,0
200565,229,228,229,1,1,1,0
200564,229,228,229,1,1,1,0
200563,229,228,229,1,1,1,0
200544,229,228,229,1,1,1,0
200545,229,228,229,1,1,1,0
200379,227,226,227,1,1,1,0
200546,229,228,229,1,1,1,0
200547,229,228,229,1,1,1,0
200548,229,228,229,1,1,1,0
200380,227,226,227,1,1,1,0
200550,229,228,229,1,1,1,0
200551,229,228,229,1,1,1,0
200586,229,228,229,1,1,1,0
200552,229,228,229,1,1,1,0
200554,229,228,229,1,1,1,0
200555,229,228,229,1,1,1,0
200556,229,228,229,1,1,1,0
200557,229,228,229,1,1,1,0
200558,229,228,229,1,1,1,0
200559,229,228,229,1,1,1,0
200560,229,228,229,1,1,1,0
200561,229,228,229,1,1,1,0
200562,229,228,229,1,1,1,0
200553,229,228,229,1,1,1,0
199981,227,226,227,1,1,1,0
200588,229,228,229,1,1,1,0
200590,229,228,229,1,1,1,0
200385,227,226,227,1,1,1,0
200386,227,226,227,1,1,1,0
200387,227,226,227,1,1,1,0
200388,227,226,227,1,1,1,0
200389,227,226,227,1,1,1,0
200318,227,226,227,1,1,1,0
198531,227,226,227,1,1,1,0
198530,227,226,227,1,1,1,0
198529,227,226,227,1,1,1,0
198528,227,226,227,1,1,1,0
199992,227,226,227,1,1,1,0
199990,227,226,227,1,1,1,0
199989,227,226,227,1,1,1,0
199988,227,226,227,1,1,1,0
199987,227,226,227,1,1,1,0
199986,227,226,227,1,1,1,0
199985,227,226,227,1,1,1,0
199984,227,226,227,1,1,1,0
199983,227,226,227,1,1,1,0
200384,227,226,227,1,1,1,0
200383,227,226,227,1,1,1,0
200601,229,228,229,1,1,1,0
200596,229,228,229,1,1,1,0
200591,229,228,229,1,1,1,0
200592,229,228,229,1,1,1,0
200593,229,228,229,1,1,1,0
200594,229,228,229,1,1,1,0
200595,229,228,229,1,1,1,0
200597,229,228,229,1,1,1,0
200598,229,228,229,1,1,1,0
200599,229,228,229,1,1,1,0
200600,229,228,229,1,1,1,0
200589,229,228,229,1,1,1,0
200602,229,228,229,1,1,1,0
200604,229,228,229,1,1,1,0
200606,229,228,229,1,1,1,0
200607,229,228,229,1,1,1,0
200608,229,228,229,1,1,1,0
200609,229,228,229,1,1,1,0
200605,229,228,229,1,1,1,0
200549,229,228,229,1,1,1,0
200573,229,228,229,1,1,1,0
200576,229,228,229,1,1,1,0
200603,229,228,229,1,1,1,0
200215,229,228,229,1,1,1,0
198683,228,227,228,1,1,1,0
198680,228,227,228,1,1,1,0
198007,226,225,226,1,1,1,0
198006,226,225,226,1,1,1,0
200085,228,227,228,1,1,1,0
200086,228,227,228,1,1,1,0
200087,228,227,228,1,1,1,0
200088,228,227,228,1,1,1,0
200089,228,227,228,1,1,1,0
200091,228,227,228,1,1,1,0
200092,228,227,228,1,1,1,0
200093,228,227,228,1,1,1,0
200094,228,227,228,1,1,1,0
200095,228,227,228,1,1,1,0
200096,228,227,228,1,1,1,0
200097,228,227,228,1,1,1,0
200099,228,227,228,1,1,1,0
199343,228,227,228,1,1,1,0
199342,228,227,228,1,1,1,0
199341,228,227,228,1,1,1,0
199340,228,227,228,1,1,1,0
198008,226,225,226,1,1,1,0
198009,226,225,226,1,1,1,0
198010,226,225,226,1,1,1,0
198012,226,225,226,1,1,1,0
198865,229,228,229,1,1,1,0
198802,229,228,229,1,1,1,0
198818,229,228,229,1,1,1,0
198846,229,228,229,1,1,1,0
198852,229,228,229,1,1,1,0
198027,226,225,226,1,1,1,0
198026,226,225,226,1,1,1,0
198025,226,225,226,1,1,1,0
198024,226,225,226,1,1,1,0
199339,228,227,228,1,1,1,0
198023,226,225,226,1,1,1,0
198021,226,225,226,1,1,1,0
198020,226,225,226,1,1,1,0
198019,226,225,226,1,1,1,0
198018,226,225,226,1,1,1,0
198017,226,225,226,1,1,1,0
198016,226,225,226,1,1,1,0
198015,226,225,226,1,1,1,0
198014,226,225,226,1,1,1,0
198013,226,225,226,1,1,1,0
198022,226,225,226,1,1,1,0
198864,229,228,229,1,1,1,0
199338,228,227,228,1,1,1,0
199336,228,227,228,1,1,1,0
199308,228,227,228,1,1,1,0
199307,228,227,228,1,1,1,0
199306,228,227,228,1,1,1,0
199305,228,227,228,1,1,1,0
199304,228,227,228,1,1,1,0
199303,228,227,228,1,1,1,0
199302,228,227,228,1,1,1,0
199301,228,227,228,1,1,1,0
199299,228,227,228,1,1,1,0
199297,228,227,228,1,1,1,0
199296,228,227,228,1,1,1,0
199294,228,227,228,1,1,1,0
199293,228,227,228,1,1,1,0
199292,228,227,228,1,1,1,0
199291,228,227,228,1,1,1,0
199290,228,227,228,1,1,1,0
199289,228,227,228,1,1,1,0
199288,228,227,228,1,1,1,0
199287,228,227,228,1,1,1,0
