read_id,observed,expected,read_len,o_minus_e,contaminated,missed_id,false_id
199539,227,226,227,1,1,1,0
200282,227,226,227,1,1,1,0
200284,227,226,227,1,1,1,0
200285,227,226,227,1,1,1,0
200286,227,226,227,1,1,1,0
200287,227,226,227,1,1,1,0
200288,227,226,227,1,1,1,0
200289,227,226,227,1,1,1,0
200290,227,226,227,1,1,1,0
200291,227,226,227,1,1,1,0
200292,227,226,227,1,1,1,0
200293,227,226,227,1,1,1,0
200281,227,226,227,1,1,1,0
200294,227,226,227,1,1,1,0
200296,227,226,227,1,1,1,0
200297,227,226,227,1,1,1,0
200298,227,226,227,1,1,1,0
200299,227,226,227,1,1,1,0
200233,227,226,227,1,1,1,0
200264,227,226,227,1,1,1,0
200272,227,226,227,1,1,1,0
200283,227,226,227,1,1,1,0
200236,227,226,227,1,1,1,0
200262,227,226,227,1,1,1,0
200269,227,226,227,1,1,1,0
200295,227,226,227,1,1,1,0
199611,228,227,228,1,1,1,0
200280,227,226,227,1,1,1,0
200278,227,226,227,1,1,1,0
199595,228,227,228,1,1,1,0
199596,228,227,228,1,1,1,0
199597,228,227,228,1,1,1,0
199598,228,227,228,1,1,1,0
199599,228,227,228,1,1,1,0
199600,228,227,228,1,1,1,0
199601,228,227,228,1,1,1,0
199602,228,227,228,1,1,1,0
199603,228,227,228,1,1,1,0
199604,228,227,228,1,1,1,0
199606,228,227,228,1,1,1,0
200279,227,226,227,1,1,1,0
199607,228,227,228,1,1,1,0
199609,228,227,228,1,1,1,0
199610,228,227,228,1,1,1,0
200267,227,226,227,1,1,1,0
200268,227,226,227,1,1,1,0
200270,227,226,227,1,1,1,0
200271,227,226,227,1,1,1,0
200273,227,226,227,1,1,1,0
200274,227,226,227,1,1,1,0
200275,227,226,227,1,1,1,0
200276,227,226,227,1,1,1,0
200277,227,226,227,1,1,1,0
199608,228,227,228,1,1,1,0
199612,228,227,228,1,1,1,0
199614,228,227,228,1,1,1,0
199615,228,227,228,1,1,1,0
197961,229,228,229,1,1,1,0
197960,229,228,229,1,1,1,0
197959,229,228,229,1,1,1,0
197958,229,228,229,1,1,1,0
197957,229,228,229,1,1,1,0
197956,229,228,229,1,1,1,0
197955,229,228,229,1,1,1,0
197954,229,228,229,1,1,1,0
197953,229,228,229,1,1,1,0
197952,229,228,229,1,1,1,0
197951,229,228,229,1,1,1,0
197962,229,228,229,1,1,1,0
197950,229,228,229,1,1,1,0
197948,229,228,229,1,1,1,0
197946,229,228,229,1,1,1,0
197945,229,228,229,1,1,1,0
197944,229,228,229,1,1,1,0
197943,229,228,229,1,1,1,0
197942,229,228,229,1,1,1,0
197941,229,228,229,1,1,1,0
197940,229,228,229,1,1,1,0
197939,229,228,229,1,1,1,0
197938,229,228,229,1,1,1,0
197937,229,228,229,1,1,1,0
197949,229,228,229,1,1,1,0
197963,229,228,229,1,1,1,0
197964,229,228,229,1,1,1,0
197965,229,228,229,1,1,1,0
199616,228,227,228,1,1,1,0
199617,228,227,228,1,1,1,0
199618,228,227,228,1,1,1,0
199619,228,227,228,1,1,1,0
199620,228,227,228,1,1,1,0
199621,228,227,228,1,1,1,0
199622,228,227,228,1,1,1,0
199623,228,227,228,1,1,1,0
199624,228,227,228,1,1,1,0
199625,228,227,228,1,1,1,0
199626,228,227,228,1,1,1,0
199627,228,227,228,1,1,1,0
199629,228,227,228,1,1,1,0
199630,228,227,228,1,1,1,0
199631,228,227,228,1,1,1,0
199632,228,227,228,1,1,1,0
199633,228,227,228,1,1,1,0
199634,228,227,228,1,1,1,0
199635,228,227,228,1,1,1,0
199636,228,227,228,1,1,1,0
199605,228,227,228,1,1,1,0
199628,228,227,228,1,1,1,0
199613,228,227,228,1,1,1,0
197947,229,228,229,1,1,1,0
197966,229,228,229,1,1,1,0
199594,228,227,228,1,1,1,0
197936,229,228,229,1,1,1,0
199593,228,227,228,1,1,1,0
199591,228,227,228,1,1,1,0
198191,229,228,229,1,1,1,0
198190,229,228,229,1,1,1,0
198189,229,228,229,1,1,1,0
198188,229,228,229,1,1,1,0
198187,229,228,229,1,1,1,0
198186,229,228,229,1,1,1,0
198185,229,228,229,1,1,1,0
198184,229,228,229,1,1,1,0
198183,229,228,229,1,1,1,0
198181,229,228,229,1,1,1,0
198180,229,228,229,1,1,1,0
198192,229,228,229,1,1,1,0
198179,229,228,229,1,1,1,0
198177,229,228,229,1,1,1,0
198176,229,228,229,1,1,1,0
198175,229,228,229,1,1,1,0
198174,229,228,229,1,1,1,0
198173,229,228,229,1,1,1,0
198172,229,228,229,1,1,1,0
198171,229,228,229,1,1,1,0
198170,229,228,229,1,1,1,0
198169,229,228,229,1,1,1,0
198168,229,228,229,1,1,1,0
198167,229,228,229,1,1,1,0
198178,229,228,229,1,1,1,0
198166,229,228,229,1,1,1,0
198193,229,228,229,1,1,1,0
198196,229,228,229,1,1,1,0
198164,226,225,226,1,1,1,0
198215,229,228,229,1,1,1,0
198182,229,228,229,1,1,1,0
198218,229,228,229,1,1,1,0
198217,229,228,229,1,1,1,0
198216,229,228,229,1,1,1,0
198214,229,228,229,1,1,1,0
198213,229,228,229,1,1,1,0
198212,229,228,229,1,1,1,0
198211,229,228,229,1,1,1,0
198210,229,228,229,1,1,1,0
198194,229,228,229,1,1,1,0
198209,229,228,229,1,1,1,0
198207,229,228,229,1,1,1,0
198206,229,228,229,1,1,1,0
198205,229,228,229,1,1,1,0
198204,229,228,229,1,1,1,0
198203,229,228,229,1,1,1,0
198202,229,228,229,1,1,1,0
198201,229,228,229,1,1,1,0
198200,229,228,229,1,1,1,0
198199,229,228,229,1,1,1,0
198198,229,228,229,1,1,1,0
198197,229,228,229,1,1,1,0
198208,229,228,229,1,1,1,0
198165,226,225,226,1,1,1,0
198100,226,225,226,1,1,1,0
198106,226,225,226,1,1,1,0
200259,227,226,227,1,1,1,0
200260,227,226,227,1,1,1,0
200261,227,226,227,1,1,1,0
200263,227,226,227,1,1,1,0
200265,227,226,227,1,1,1,0
200266,227,226,227,1,1,1,0
199573,228,227,228,1,1,1,0
199574,228,227,228,1,1,1,0
199575,228,227,228,1,1,1,0
199576,228,227,228,1,1,1,0
199577,228,227,228,1,1,1,0
200258,227,226,227,1,1,1,0
199578,228,227,228,1,1,1,0
199580,228,227,228,1,1,1,0
199581,228,227,228,1,1,1,0
199582,228,227,228,1,1,1,0
199583,228,227,228,1,1,1,0
199584,228,227,228,1,1,1,0
199585,228,227,228,1,1,1,0
199586,228,227,228,1,1,1,0
199587,228,227,228,1,1,1,0
199588,228,227,228,1,1,1,0
199589,228,227,228,1,1,1,0
199590,228,227,228,1,1,1,0
199579,228,227,228,1,1,1,0
200257,227,226,227,1,1,1,0
200256,227,226,227,1,1,1,0
200255,227,226,227,1,1,1,0
198154,226,225,226,1,1,1,0
198156,226,225,226,1,1,1,0
198163,226,225,226,1,1,1,0
198148,226,225,226,1,1,1,0
200232,227,226,227,1,1,1,0
200234,227,226,227,1,1,1,0
200235,227,226,227,1,1,1,0
200237,227,226,227,1,1,1,0
200238,227,226,227,1,1,1,0
200239,227,226,227,1,1,1,0
200240,227,226,227,1,1,1,0
200241,227,226,227,1,1,1,0
200242,227,226,227,1,1,1,0
200243,227,226,227,1,1,1,0
200244,227,226,227,1,1,1,0
200245,227,226,227,1,1,1,0
200246,227,226,227,1,1,1,0
200247,227,226,227,1,1,1,0
200248,227,226,227,1,1,1,0
