read_id,observed,expected,read_len,o_minus_e,contaminated,missed_id,false_id
200243,227,226,227,1,1,1,0
200242,227,226,227,1,1,1,0
200241,227,226,227,1,1,1,0
200240,227,226,227,1,1,1,0
200239,227,226,227,1,1,1,0
200238,227,226,227,1,1,1,0
200237,227,226,227,1,1,1,0
200268,227,226,227,1,1,1,0
200270,227,226,227,1,1,1,0
200271,227,226,227,1,1,1,0
200273,227,226,227,1,1,1,0
200236,227,226,227,1,1,1,0
200283,227,226,227,1,1,1,0
200272,227,226,227,1,1,1,0
200264,227,226,227,1,1,1,0
200233,227,226,227,1,1,1,0
200299,227,226,227,1,1,1,0
200298,227,226,227,1,1,1,0
200297,227,226,227,1,1,1,0
200296,227,226,227,1,1,1,0
200295,227,226,227,1,1,1,0
200294,227,226,227,1,1,1,0
200293,227,226,227,1,1,1,0
200292,227,226,227,1,1,1,0
200291,227,226,227,1,1,1,0
200235,227,226,227,1,1,1,0
200290,227,226,227,1,1,1,0
200288,227,226,227,1,1,1,0
200287,227,226,227,1,1,1,0
200286,227,226,227,1,1,1,0
200285,227,226,227,1,1,1,0
200284,227,226,227,1,1,1,0
200282,227,226,227,1,1,1,0
200281,227,226,227,1,1,1,0
200280,227,226,227,1,1,1,0
200279,227,226,227,1,1,1,0
200278,227,226,227,1,1,1,0
